	son	contexte_gauche	contexte_droit	contextes	proba_oral	proba_nasal
1306	a	dorsal	pause	dorsal_pause	0.574784	0.425216
1307	a	pause	labial	pause_labial	0.928579	0.071421
1308	a	dorsal	dorsal	dorsal_dorsal	0.833343	0.166657
1309	a	dorsal	m	dorsal_m	0.907951	0.092049
1310	a	labial	pause	labial_pause	0.817870	0.182130
1311	a	labial	pause	labial_pause	0.859371	0.140629
1312	a	dorsal	labial	dorsal_labial	0.762113	0.237887
1313	a	pause	coronal	pause_coronal	0.801368	0.198632
1314	a	pause	n	pause_n	0.856965	0.143035
1315	a	coronal	labial	coronal_labial	0.921113	0.078887
1316	a	pause	coronal	pause_coronal	0.878210	0.121790
1317	a	dorsal	dorsal	dorsal_dorsal	0.896594	0.103406
1318	a	m	coronal	m_coronal	0.914262	0.085738
1319	a	m	coronal	m_coronal	0.930273	0.069727
1320	a	labial	pause	labial_pause	0.552205	0.447795
1321	a	labial	dorsal	labial_dorsal	0.881860	0.118140
1322	a	labial	coronal	labial_coronal	0.887934	0.112066
1323	a	m	coronal	m_coronal	0.956545	0.043455
1324	a	labial	dorsal	labial_dorsal	0.894861	0.105139
1325	a	dorsal	n	dorsal_n	0.822859	0.177141
1326	a	m	coronal	m_coronal	0.824316	0.175684
1327	a	dorsal	pause	dorsal_pause	0.631990	0.368010
1328	a	coronal	m	coronal_m	0.864950	0.135050
1329	a	dorsal	pause	dorsal_pause	0.317953	0.682047
1330	a	coronal	m	coronal_m	0.851833	0.148167
1331	a	m	dorsal	m_dorsal	0.662472	0.337528
1332	a	labial	pause	labial_pause	0.801174	0.198826
1333	a	labial	coronal	labial_coronal	0.887704	0.112296
1334	a	labial	pause	labial_pause	0.878849	0.121151
1335	a	coronal	dorsal	coronal_dorsal	0.895221	0.104779
1336	a	dorsal	coronal	dorsal_coronal	0.824125	0.175875
1337	a	labial	n	labial_n	0.770834	0.229166
1338	a	coronal	coronal	coronal_coronal	0.880304	0.119696
1339	a	coronal	dorsal	coronal_dorsal	0.899285	0.100715
1340	a	coronal	coronal	coronal_coronal	0.844698	0.155302
1341	a	m	coronal	m_coronal	0.873772	0.126228
1342	a	m	coronal	m_coronal	0.865202	0.134798
1343	a	labial	coronal	labial_coronal	0.233270	0.766730
1344	a	pause	coronal	pause_coronal	0.701449	0.298551
1345	a	n	labial	n_labial	0.678609	0.321391
1346	a	coronal	dorsal	coronal_dorsal	0.930596	0.069404
1347	a	coronal	coronal	coronal_coronal	0.930543	0.069457
1348	a	dorsal	pause	dorsal_pause	0.431503	0.568497
1349	a	coronal	coronal	coronal_coronal	0.847510	0.152490
1350	a	coronal	coronal	coronal_coronal	0.910225	0.089775
1351	a	m	dorsal	m_dorsal	0.894523	0.105477
1352	a	pause	labial	pause_labial	0.595389	0.404611
1353	a	coronal	coronal	coronal_coronal	0.525760	0.474240
1354	a	pause	labial	pause_labial	0.784780	0.215220
1355	a	coronal	pause	coronal_pause	0.424151	0.575849
1356	a	labial	coronal	labial_coronal	0.786053	0.213947
1357	a	coronal	dorsal	coronal_dorsal	0.766228	0.233772
1358	a	coronal	coronal	coronal_coronal	0.888441	0.111559
1359	a	coronal	coronal	coronal_coronal	0.680169	0.319831
1360	a	pause	labial	pause_labial	0.785970	0.214030
1361	a	coronal	pause	coronal_pause	0.539334	0.460666
1362	a	coronal	pause	coronal_pause	0.708466	0.291534
1363	a	labial	m	labial_m	0.789056	0.210944
1364	a	labial	coronal	labial_coronal	0.861723	0.138277
1365	a	coronal	coronal	coronal_coronal	0.714870	0.285130
1366	a	coronal	labial	coronal_labial	0.598752	0.401248
1367	a	labial	dorsal	labial_dorsal	0.650269	0.349731
1368	a	coronal	dorsal	coronal_dorsal	0.774848	0.225152
1369	a	dorsal	coronal	dorsal_coronal	0.681894	0.318106
1370	a	dorsal	coronal	dorsal_coronal	0.593760	0.406240
1371	a	dorsal	pause	dorsal_pause	0.541235	0.458765
1372	a	coronal	dorsal	coronal_dorsal	0.880584	0.119416
1373	a	pause	coronal	pause_coronal	0.896695	0.103305
1374	a	coronal	pause	coronal_pause	0.701852	0.298148
1375	a	coronal	dorsal	coronal_dorsal	0.892684	0.107316
1376	a	coronal	pause	coronal_pause	0.387638	0.612362
1377	a	dorsal	n	dorsal_n	0.568738	0.431262
1378	a	labial	dorsal	labial_dorsal	0.871270	0.128730
1379	a	labial	dorsal	labial_dorsal	0.703062	0.296938
1380	a	dorsal	labial	dorsal_labial	0.136259	0.863741
1381	a	n	coronal	n_coronal	0.870175	0.129825
1382	a	coronal	pause	coronal_pause	0.704751	0.295249
1383	a	pause	labial	pause_labial	0.722622	0.277378
1384	a	coronal	labial	coronal_labial	0.773272	0.226728
1385	a	pause	labial	pause_labial	0.747757	0.252243
1386	a	dorsal	m	dorsal_m	0.871163	0.128837
1387	a	dorsal	labial	dorsal_labial	0.815373	0.184627
1388	a	m	dorsal	m_dorsal	0.651478	0.348522
1389	a	pause	n	pause_n	0.659345	0.340655
1390	a	pause	labial	pause_labial	0.666548	0.333452
1391	a	coronal	dorsal	coronal_dorsal	0.725380	0.274620
1392	a	coronal	coronal	coronal_coronal	0.902204	0.097796
1393	a	labial	coronal	labial_coronal	0.830501	0.169499
1394	a	dorsal	coronal	dorsal_coronal	0.791296	0.208704
1395	a	coronal	coronal	coronal_coronal	0.898333	0.101667
1396	a	labial	dorsal	labial_dorsal	0.920611	0.079389
1397	a	labial	coronal	labial_coronal	0.816757	0.183243
1398	a	coronal	labial	coronal_labial	0.911913	0.088087
1399	a	labial	dorsal	labial_dorsal	0.838529	0.161470
1400	a	coronal	pause	coronal_pause	0.868806	0.131194
1401	a	coronal	pause	coronal_pause	0.765875	0.234125
1402	a	coronal	coronal	coronal_coronal	0.855431	0.144569
1403	a	labial	labial	labial_labial	0.899600	0.100400
1404	a	coronal	labial	coronal_labial	0.797138	0.202862
1405	a	coronal	dorsal	coronal_dorsal	0.878437	0.121563
1406	a	n	coronal	n_coronal	0.781995	0.218005
1407	a	coronal	dorsal	coronal_dorsal	0.929539	0.070461
1408	a	coronal	coronal	coronal_coronal	0.813637	0.186363
1409	a	coronal	labial	coronal_labial	0.909204	0.090796
1410	a	dorsal	m	dorsal_m	0.887915	0.112085
1411	a	coronal	pause	coronal_pause	0.950095	0.049905
1412	a	labial	m	labial_m	0.879673	0.120327
1413	a	labial	dorsal	labial_dorsal	0.862825	0.137175
1414	a	dorsal	labial	dorsal_labial	0.649845	0.350155
1415	a	n	coronal	n_coronal	0.826266	0.173734
1416	a	coronal	dorsal	coronal_dorsal	0.846123	0.153877
1417	a	dorsal	m	dorsal_m	0.759729	0.240271
1418	a	coronal	n	coronal_n	0.829933	0.170067
1419	a	dorsal	coronal	dorsal_coronal	0.842154	0.157846
1420	a	coronal	n	coronal_n	0.922701	0.077299
1421	a	labial	pause	labial_pause	0.823327	0.176673
1422	a	coronal	labial	coronal_labial	0.950250	0.049750
1423	a	labial	pause	labial_pause	0.387931	0.612069
1424	a	labial	pause	labial_pause	0.492070	0.507930
1425	a	coronal	dorsal	coronal_dorsal	0.852083	0.147917
1426	a	labial	coronal	labial_coronal	0.781657	0.218343
1427	a	dorsal	dorsal	dorsal_dorsal	0.840291	0.159709
1428	a	dorsal	labial	dorsal_labial	0.488984	0.511016
1429	a	dorsal	pause	dorsal_pause	0.624044	0.375956
1430	a	m	coronal	m_coronal	0.951537	0.048463
1431	a	dorsal	dorsal	dorsal_dorsal	0.779904	0.220096
1432	a	labial	coronal	labial_coronal	0.838344	0.161656
1433	a	labial	coronal	labial_coronal	0.823928	0.176072
1434	a	labial	pause	labial_pause	0.504645	0.495355
1435	a	coronal	dorsal	coronal_dorsal	0.832489	0.167511
1436	a	coronal	coronal	coronal_coronal	0.544519	0.455481
1437	a	n	labial	n_labial	0.916249	0.083751
1438	a	coronal	labial	coronal_labial	0.862721	0.137279
1439	a	pause	coronal	pause_coronal	0.879536	0.120464
1440	a	dorsal	coronal	dorsal_coronal	0.920943	0.079057
1441	a	coronal	dorsal	coronal_dorsal	0.931249	0.068751
1442	a	coronal	m	coronal_m	0.809406	0.190594
1443	a	dorsal	dorsal	dorsal_dorsal	0.903335	0.096665
1444	a	dorsal	coronal	dorsal_coronal	0.888708	0.111292
1445	a	coronal	coronal	coronal_coronal	0.929714	0.070286
1446	a	dorsal	pause	dorsal_pause	0.591571	0.408429
1447	a	labial	coronal	labial_coronal	0.933391	0.066609
1448	a	labial	dorsal	labial_dorsal	0.954628	0.045372
1449	a	dorsal	coronal	dorsal_coronal	0.869404	0.130596
1450	a	dorsal	pause	dorsal_pause	0.699882	0.300118
1451	a	dorsal	pause	dorsal_pause	0.618033	0.381967
1452	a	pause	coronal	pause_coronal	0.850234	0.149766
1453	a	labial	coronal	labial_coronal	0.860679	0.139321
1454	a	coronal	coronal	coronal_coronal	0.899696	0.100304
1455	a	labial	coronal	labial_coronal	0.894555	0.105445
1456	a	dorsal	coronal	dorsal_coronal	0.923603	0.076397
1457	a	coronal	pause	coronal_pause	0.693481	0.306519
1458	a	dorsal	pause	dorsal_pause	0.773959	0.226041
1459	a	dorsal	coronal	dorsal_coronal	0.770904	0.229096
1460	a	coronal	dorsal	coronal_dorsal	0.938115	0.061885
1461	a	labial	coronal	labial_coronal	0.830325	0.169675
1462	a	coronal	labial	coronal_labial	0.916854	0.083146
1463	a	dorsal	labial	dorsal_labial	0.786463	0.213537
1464	a	dorsal	m	dorsal_m	0.768049	0.231951
1465	a	labial	coronal	labial_coronal	0.734137	0.265863
1466	a	n	n	n_n	0.969968	0.030032
1467	a	coronal	m	coronal_m	0.937062	0.062938
1468	a	coronal	m	coronal_m	0.906566	0.093434
1469	a	coronal	pause	coronal_pause	0.812727	0.187273
1470	a	labial	coronal	labial_coronal	0.872165	0.127835
1471	a	coronal	dorsal	coronal_dorsal	0.895915	0.104085
1472	a	dorsal	pause	dorsal_pause	0.461489	0.538511
1473	a	labial	coronal	labial_coronal	0.785833	0.214167
1474	a	m	coronal	m_coronal	0.964751	0.035249
1475	a	labial	labial	labial_labial	0.646697	0.353303
1476	a	coronal	labial	coronal_labial	0.884891	0.115109
1477	a	coronal	pause	coronal_pause	0.626254	0.373746
1478	a	coronal	n	coronal_n	0.945894	0.054106
1479	a	coronal	dorsal	coronal_dorsal	0.785313	0.214687
1480	a	coronal	coronal	coronal_coronal	0.564161	0.435839
1481	a	dorsal	labial	dorsal_labial	0.640274	0.359726
1482	a	pause	labial	pause_labial	0.871518	0.128482
1483	a	coronal	dorsal	coronal_dorsal	0.857102	0.142898
1484	a	dorsal	coronal	dorsal_coronal	0.929676	0.070324
1485	a	dorsal	coronal	dorsal_coronal	0.634900	0.365100
1486	a	coronal	coronal	coronal_coronal	0.931443	0.068557
1487	a	dorsal	dorsal	dorsal_dorsal	0.722245	0.277755
1488	a	coronal	dorsal	coronal_dorsal	0.448821	0.551179
1489	a	m	coronal	m_coronal	0.938909	0.061091
1490	a	coronal	coronal	coronal_coronal	0.935734	0.064266
1491	a	dorsal	coronal	dorsal_coronal	0.694692	0.305308
1492	a	dorsal	pause	dorsal_pause	0.445159	0.554841
1493	a	labial	labial	labial_labial	0.666441	0.333559
1494	a	dorsal	coronal	dorsal_coronal	0.723454	0.276546
1495	a	coronal	dorsal	coronal_dorsal	0.847607	0.152393
1496	a	labial	pause	labial_pause	0.773241	0.226759
1497	a	coronal	pause	coronal_pause	0.901723	0.098277
1498	a	pause	dorsal	pause_dorsal	0.787085	0.212915
1499	a	coronal	dorsal	coronal_dorsal	0.885408	0.114592
1500	a	labial	pause	labial_pause	0.716142	0.283858
1501	a	labial	dorsal	labial_dorsal	0.730668	0.269332
1502	a	dorsal	coronal	dorsal_coronal	0.642521	0.357479
1503	a	coronal	coronal	coronal_coronal	0.396599	0.603401
1504	a	pause	coronal	pause_coronal	0.733492	0.266508
1505	a	coronal	coronal	coronal_coronal	0.694332	0.305668
1506	a	pause	dorsal	pause_dorsal	0.926895	0.073105
1507	a	dorsal	pause	dorsal_pause	0.507754	0.492246
1508	a	coronal	dorsal	coronal_dorsal	0.873367	0.126633
1509	a	pause	dorsal	pause_dorsal	0.808760	0.191240
1510	a	coronal	pause	coronal_pause	0.379005	0.620995
1511	a	dorsal	pause	dorsal_pause	0.477520	0.522480
1512	a	pause	dorsal	pause_dorsal	0.909524	0.090476
1513	a	coronal	pause	coronal_pause	0.779411	0.220589
1514	a	coronal	coronal	coronal_coronal	0.677077	0.322923
1515	a	pause	dorsal	pause_dorsal	0.665979	0.334021
1516	a	labial	pause	labial_pause	0.725780	0.274220
1517	a	coronal	coronal	coronal_coronal	0.833890	0.166110
1518	a	n	coronal	n_coronal	0.892904	0.107096
1519	a	coronal	coronal	coronal_coronal	0.706096	0.293904
1520	a	n	dorsal	n_dorsal	0.879218	0.120782
1521	a	dorsal	coronal	dorsal_coronal	0.858176	0.141824
1522	a	n	coronal	n_coronal	0.880562	0.119438
1523	a	labial	pause	labial_pause	0.197121	0.802879
1524	a	labial	labial	labial_labial	0.872000	0.128000
1525	a	coronal	m	coronal_m	0.858725	0.141275
1526	a	labial	dorsal	labial_dorsal	0.211303	0.788697
1527	a	dorsal	dorsal	dorsal_dorsal	0.546705	0.453295
1528	a	coronal	coronal	coronal_coronal	0.906129	0.093871
1529	a	labial	coronal	labial_coronal	0.831420	0.168580
1530	a	coronal	pause	coronal_pause	0.800202	0.199798
1531	a	coronal	dorsal	coronal_dorsal	0.914171	0.085829
1532	a	labial	pause	labial_pause	0.557222	0.442778
1533	a	labial	dorsal	labial_dorsal	0.850067	0.149933
1534	a	dorsal	coronal	dorsal_coronal	0.370948	0.629052
1535	a	coronal	dorsal	coronal_dorsal	0.622498	0.377502
1536	a	dorsal	coronal	dorsal_coronal	0.528121	0.471879
1537	a	labial	coronal	labial_coronal	0.933293	0.066707
1538	a	pause	dorsal	pause_dorsal	0.921814	0.078186
1539	a	pause	coronal	pause_coronal	0.947217	0.052783
1540	a	n	labial	n_labial	0.748665	0.251335
1541	a	coronal	pause	coronal_pause	0.858759	0.141241
1542	a	coronal	dorsal	coronal_dorsal	0.602309	0.397691
1543	a	coronal	pause	coronal_pause	0.714529	0.285471
1544	a	labial	labial	labial_labial	0.732569	0.267431
1545	a	dorsal	pause	dorsal_pause	0.767818	0.232182
1546	a	labial	m	labial_m	0.721659	0.278341
1547	a	coronal	coronal	coronal_coronal	0.899654	0.100346
1548	a	labial	n	labial_n	0.555445	0.444555
1549	a	coronal	labial	coronal_labial	0.826341	0.173659
1550	a	labial	dorsal	labial_dorsal	0.552837	0.447163
1551	a	coronal	coronal	coronal_coronal	0.774702	0.225298
1552	a	dorsal	dorsal	dorsal_dorsal	0.796801	0.203199
1553	a	dorsal	n	dorsal_n	0.815148	0.184852
1554	a	dorsal	coronal	dorsal_coronal	0.684330	0.315670
1555	a	labial	coronal	labial_coronal	0.343213	0.656787
1556	a	coronal	dorsal	coronal_dorsal	0.826890	0.173110
1557	a	coronal	coronal	coronal_coronal	0.799726	0.200274
1558	a	pause	coronal	pause_coronal	0.507290	0.492710
1559	a	labial	m	labial_m	0.385362	0.614638
1560	a	labial	coronal	labial_coronal	0.889150	0.110850
1561	a	labial	coronal	labial_coronal	0.680833	0.319167
1562	a	labial	dorsal	labial_dorsal	0.742925	0.257075
1563	a	pause	pause	pause_pause	0.922145	0.077855
1564	a	labial	coronal	labial_coronal	0.719020	0.280980
1565	a	dorsal	labial	dorsal_labial	0.738657	0.261343
1566	a	dorsal	pause	dorsal_pause	0.858236	0.141764
1567	a	labial	dorsal	labial_dorsal	0.602334	0.397666
1568	a	labial	pause	labial_pause	0.676363	0.323637
1569	a	dorsal	pause	dorsal_pause	0.707901	0.292099
1570	a	labial	coronal	labial_coronal	0.637320	0.362680
1571	a	coronal	labial	coronal_labial	0.939234	0.060766
1572	a	labial	coronal	labial_coronal	0.857512	0.142487
1573	a	coronal	coronal	coronal_coronal	0.715986	0.284014
1574	a	pause	labial	pause_labial	0.689920	0.310079
1575	a	labial	n	labial_n	0.506787	0.493213
1576	a	n	coronal	n_coronal	0.849486	0.150514
1577	a	dorsal	dorsal	dorsal_dorsal	0.470801	0.529199
1578	a	dorsal	coronal	dorsal_coronal	0.954228	0.045772
1579	a	dorsal	coronal	dorsal_coronal	0.933346	0.066654
1580	a	labial	coronal	labial_coronal	0.791507	0.208493
1581	a	coronal	coronal	coronal_coronal	0.929842	0.070158
1582	a	coronal	pause	coronal_pause	0.954053	0.045947
1583	a	coronal	pause	coronal_pause	0.920102	0.079898
1584	a	m	dorsal	m_dorsal	0.937700	0.062300
1585	a	labial	coronal	labial_coronal	0.779458	0.220542
1586	a	coronal	labial	coronal_labial	0.404862	0.595138
1587	a	labial	coronal	labial_coronal	0.719714	0.280286
1588	a	coronal	m	coronal_m	0.792093	0.207907
1589	a	labial	coronal	labial_coronal	0.732231	0.267769
1590	a	coronal	coronal	coronal_coronal	0.870862	0.129138
1591	a	labial	labial	labial_labial	0.933562	0.066438
1592	a	labial	coronal	labial_coronal	0.724917	0.275083
1593	a	dorsal	dorsal	dorsal_dorsal	0.841886	0.158114
1594	a	coronal	dorsal	coronal_dorsal	0.818746	0.181254
1595	a	n	pause	n_pause	0.817777	0.182223
1596	a	coronal	labial	coronal_labial	0.703868	0.296132
1597	a	labial	dorsal	labial_dorsal	0.874315	0.125685
1598	a	labial	m	labial_m	0.890755	0.109245
1599	a	coronal	labial	coronal_labial	0.889636	0.110364
1600	a	labial	labial	labial_labial	0.805409	0.194591
1601	a	dorsal	coronal	dorsal_coronal	0.820471	0.179529
1602	a	dorsal	dorsal	dorsal_dorsal	0.645473	0.354527
1603	a	coronal	coronal	coronal_coronal	0.822684	0.177316
1604	a	coronal	m	coronal_m	0.818422	0.181577
1605	a	labial	dorsal	labial_dorsal	0.689990	0.310010
1606	a	dorsal	coronal	dorsal_coronal	0.806531	0.193469
1607	a	labial	dorsal	labial_dorsal	0.826964	0.173036
1608	a	coronal	pause	coronal_pause	0.070191	0.929809
1609	a	dorsal	coronal	dorsal_coronal	0.880853	0.119147
1610	a	coronal	labial	coronal_labial	0.689389	0.310611
1611	a	labial	coronal	labial_coronal	0.788125	0.211875
1612	a	pause	coronal	pause_coronal	0.554875	0.445125
1613	a	n	coronal	n_coronal	0.902358	0.097642
1614	a	dorsal	coronal	dorsal_coronal	0.904968	0.095032
1615	a	labial	dorsal	labial_dorsal	0.823666	0.176334
1616	a	dorsal	coronal	dorsal_coronal	0.909319	0.090682
1617	a	pause	labial	pause_labial	0.578408	0.421592
1618	a	m	coronal	m_coronal	0.943657	0.056343
1619	a	labial	coronal	labial_coronal	0.699332	0.300668
1620	a	coronal	dorsal	coronal_dorsal	0.636665	0.363335
1621	a	coronal	dorsal	coronal_dorsal	0.911460	0.088540
1622	a	pause	labial	pause_labial	0.860935	0.139065
1623	a	pause	coronal	pause_coronal	0.652347	0.347653
1624	a	pause	labial	pause_labial	0.744273	0.255727
1625	a	labial	dorsal	labial_dorsal	0.868921	0.131079
1626	a	coronal	coronal	coronal_coronal	0.306790	0.693210
1627	a	coronal	dorsal	coronal_dorsal	0.855081	0.144919
1628	a	m	pause	m_pause	0.725067	0.274933
1629	a	dorsal	coronal	dorsal_coronal	0.821533	0.178467
1630	a	pause	labial	pause_labial	0.532070	0.467930
1631	a	coronal	pause	coronal_pause	0.936304	0.063696
1632	a	labial	coronal	labial_coronal	0.805296	0.194704
1633	a	labial	coronal	labial_coronal	0.681247	0.318753
1634	a	pause	labial	pause_labial	0.846626	0.153374
1635	a	coronal	m	coronal_m	0.820337	0.179663
1636	a	labial	dorsal	labial_dorsal	0.467149	0.532851
1637	a	pause	n	pause_n	0.697100	0.302900
1638	a	coronal	m	coronal_m	0.743502	0.256498
1639	a	coronal	pause	coronal_pause	0.712800	0.287200
1640	a	coronal	coronal	coronal_coronal	0.776305	0.223695
1641	a	coronal	pause	coronal_pause	0.696657	0.303343
1642	a	coronal	coronal	coronal_coronal	0.845622	0.154378
1643	a	dorsal	coronal	dorsal_coronal	0.792704	0.207296
1644	a	coronal	coronal	coronal_coronal	0.945336	0.054664
1645	a	labial	labial	labial_labial	0.874784	0.125216
1646	a	dorsal	dorsal	dorsal_dorsal	0.746263	0.253737
1647	a	dorsal	pause	dorsal_pause	0.572339	0.427661
1648	a	coronal	coronal	coronal_coronal	0.771715	0.228285
1649	a	coronal	labial	coronal_labial	0.625067	0.374933
1650	a	labial	coronal	labial_coronal	0.905250	0.094750
1651	a	coronal	coronal	coronal_coronal	0.772554	0.227446
1652	a	coronal	m	coronal_m	0.876552	0.123448
1653	a	coronal	labial	coronal_labial	0.568943	0.431057
1654	a	coronal	labial	coronal_labial	0.602794	0.397206
1655	a	coronal	pause	coronal_pause	0.517385	0.482615
1656	a	labial	coronal	labial_coronal	0.855338	0.144662
1657	a	coronal	dorsal	coronal_dorsal	0.838929	0.161071
1658	a	coronal	dorsal	coronal_dorsal	0.776594	0.223406
1659	a	labial	dorsal	labial_dorsal	0.498827	0.501173
1660	a	coronal	pause	coronal_pause	0.780213	0.219787
1661	a	coronal	coronal	coronal_coronal	0.759123	0.240877
1662	a	dorsal	n	dorsal_n	0.850809	0.149191
1663	a	labial	dorsal	labial_dorsal	0.823832	0.176168
1664	a	dorsal	coronal	dorsal_coronal	0.847256	0.152744
1665	a	dorsal	coronal	dorsal_coronal	0.796419	0.203581
1666	a	dorsal	m	dorsal_m	0.858670	0.141330
1667	a	n	dorsal	n_dorsal	0.685680	0.314319
1668	a	labial	dorsal	labial_dorsal	0.770278	0.229722
1669	a	coronal	pause	coronal_pause	0.799128	0.200872
1670	a	dorsal	pause	dorsal_pause	0.852662	0.147338
1671	a	coronal	labial	coronal_labial	0.851944	0.148056
1672	a	dorsal	pause	dorsal_pause	0.813549	0.186451
1673	a	coronal	labial	coronal_labial	0.872586	0.127414
1674	a	labial	dorsal	labial_dorsal	0.932166	0.067834
1675	a	pause	coronal	pause_coronal	0.346769	0.653231
1676	a	m	dorsal	m_dorsal	0.802682	0.197318
1677	a	coronal	pause	coronal_pause	0.847599	0.152401
1678	a	coronal	pause	coronal_pause	0.796853	0.203147
1679	a	coronal	labial	coronal_labial	0.588417	0.411583
1680	a	coronal	coronal	coronal_coronal	0.816084	0.183916
1681	a	coronal	coronal	coronal_coronal	0.831155	0.168845
1682	a	coronal	dorsal	coronal_dorsal	0.942138	0.057862
1683	a	labial	dorsal	labial_dorsal	0.842125	0.157875
1684	a	labial	coronal	labial_coronal	0.815987	0.184013
1685	a	labial	dorsal	labial_dorsal	0.872786	0.127214
1686	a	pause	coronal	pause_coronal	0.803603	0.196397
1687	a	coronal	dorsal	coronal_dorsal	0.856983	0.143017
1688	a	m	coronal	m_coronal	0.814483	0.185517
1689	a	coronal	pause	coronal_pause	0.725578	0.274422
1690	a	dorsal	n	dorsal_n	0.900909	0.099091
1691	a	dorsal	coronal	dorsal_coronal	0.841916	0.158084
1692	a	coronal	m	coronal_m	0.526956	0.473044
1693	a	labial	coronal	labial_coronal	0.904626	0.095374
1694	a	coronal	dorsal	coronal_dorsal	0.732749	0.267251
1695	a	coronal	dorsal	coronal_dorsal	0.915349	0.084651
1696	a	coronal	coronal	coronal_coronal	0.818255	0.181745
1697	a	coronal	dorsal	coronal_dorsal	0.882287	0.117713
1698	a	dorsal	m	dorsal_m	0.831175	0.168825
1699	a	dorsal	n	dorsal_n	0.859693	0.140307
1700	a	labial	dorsal	labial_dorsal	0.885959	0.114042
1701	a	coronal	coronal	coronal_coronal	0.799844	0.200156
1702	a	coronal	labial	coronal_labial	0.884210	0.115790
1703	a	m	labial	m_labial	0.914436	0.085564
1704	a	coronal	dorsal	coronal_dorsal	0.916957	0.083044
1705	a	coronal	coronal	coronal_coronal	0.896542	0.103458
1706	a	dorsal	coronal	dorsal_coronal	0.923545	0.076455
1707	a	coronal	coronal	coronal_coronal	0.869008	0.130992
1708	a	labial	m	labial_m	0.916803	0.083197
1709	a	dorsal	coronal	dorsal_coronal	0.907980	0.092020
1710	a	pause	labial	pause_labial	0.907878	0.092122
1711	a	coronal	coronal	coronal_coronal	0.892610	0.107390
1712	a	labial	coronal	labial_coronal	0.866442	0.133558
1713	a	coronal	m	coronal_m	0.800259	0.199741
1714	a	coronal	coronal	coronal_coronal	0.906115	0.093885
1715	a	coronal	pause	coronal_pause	0.884993	0.115007
1716	a	labial	coronal	labial_coronal	0.761951	0.238049
1717	a	m	coronal	m_coronal	0.892124	0.107877
1718	a	dorsal	pause	dorsal_pause	0.908069	0.091931
1719	a	pause	labial	pause_labial	0.573601	0.426399
1720	a	coronal	coronal	coronal_coronal	0.906713	0.093287
1721	a	dorsal	n	dorsal_n	0.822907	0.177093
1722	a	coronal	labial	coronal_labial	0.901446	0.098554
1723	a	labial	coronal	labial_coronal	0.871074	0.128926
1724	a	dorsal	coronal	dorsal_coronal	0.878782	0.121218
1725	a	dorsal	m	dorsal_m	0.642584	0.357416
1726	a	dorsal	n	dorsal_n	0.785592	0.214408
1727	a	coronal	m	coronal_m	0.831770	0.168230
1728	a	n	n	n_n	0.914225	0.085775
1729	a	pause	labial	pause_labial	0.529240	0.470760
1730	a	pause	labial	pause_labial	0.920923	0.079077
1731	a	labial	coronal	labial_coronal	0.802152	0.197848
1732	a	dorsal	coronal	dorsal_coronal	0.891792	0.108208
1733	a	m	coronal	m_coronal	0.743078	0.256922
1734	a	coronal	coronal	coronal_coronal	0.807167	0.192833
1735	a	dorsal	pause	dorsal_pause	0.676053	0.323948
1736	a	dorsal	coronal	dorsal_coronal	0.847993	0.152006
1737	a	coronal	coronal	coronal_coronal	0.864288	0.135712
1738	a	labial	m	labial_m	0.840269	0.159731
1739	a	dorsal	coronal	dorsal_coronal	0.912733	0.087267
1740	a	coronal	labial	coronal_labial	0.776079	0.223921
1741	a	labial	coronal	labial_coronal	0.863848	0.136152
1742	a	coronal	labial	coronal_labial	0.904783	0.095217
1743	a	labial	labial	labial_labial	0.839290	0.160710
1744	a	dorsal	dorsal	dorsal_dorsal	0.856495	0.143504
1745	a	dorsal	coronal	dorsal_coronal	0.852989	0.147011
1746	a	labial	labial	labial_labial	0.909473	0.090527
1747	a	coronal	coronal	coronal_coronal	0.961340	0.038660
1748	a	m	coronal	m_coronal	0.805898	0.194102
1749	a	dorsal	dorsal	dorsal_dorsal	0.601153	0.398846
1750	a	coronal	dorsal	coronal_dorsal	0.932646	0.067354
1751	a	pause	pause	pause_pause	0.943512	0.056488
1752	a	pause	coronal	pause_coronal	0.929012	0.070988
1753	a	coronal	labial	coronal_labial	0.315461	0.684539
1754	a	labial	m	labial_m	0.714296	0.285704
1755	a	dorsal	m	dorsal_m	0.778948	0.221052
1756	a	coronal	m	coronal_m	0.756919	0.243081
1757	a	coronal	pause	coronal_pause	0.936375	0.063624
1758	a	dorsal	labial	dorsal_labial	0.931399	0.068601
1759	a	coronal	pause	coronal_pause	0.824178	0.175822
1760	a	labial	coronal	labial_coronal	0.650345	0.349655
1761	a	n	pause	n_pause	0.925444	0.074556
1762	a	labial	dorsal	labial_dorsal	0.919525	0.080475
1763	a	pause	labial	pause_labial	0.353404	0.646596
1764	a	labial	labial	labial_labial	0.911472	0.088528
1765	a	m	coronal	m_coronal	0.803705	0.196295
1766	a	labial	dorsal	labial_dorsal	0.691207	0.308793
1767	a	coronal	pause	coronal_pause	0.565207	0.434793
1768	a	m	coronal	m_coronal	0.914911	0.085089
1769	a	labial	coronal	labial_coronal	0.955172	0.044828
1770	a	pause	coronal	pause_coronal	0.890316	0.109684
1771	a	pause	coronal	pause_coronal	0.952580	0.047420
1772	a	coronal	coronal	coronal_coronal	0.897735	0.102265
1773	a	pause	labial	pause_labial	0.912259	0.087741
1774	a	coronal	labial	coronal_labial	0.891343	0.108657
