	son	contexte_gauche	contexte_droit	contextes	proba_oral	proba_nasal
1120	a	coronal	pause	coronal_pause	0.999951	0.000049
1121	a	coronal	pause	coronal_pause	0.999889	0.000111
1122	a	dorsal	pause	dorsal_pause	0.999438	0.000562
1123	a	dorsal	pause	dorsal_pause	1.000000	0.000000
1124	a	coronal	coronal	coronal_coronal	0.999984	0.000016
1125	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1126	a	labial	coronal	labial_coronal	1.000000	0.000000
1127	a	dorsal	coronal	dorsal_coronal	0.999960	0.000040
1128	a	labial	labial	labial_labial	0.999998	0.000002
1129	a	coronal	pause	coronal_pause	1.000000	0.000000
1130	a	pause	labial	pause_labial	0.999996	0.000004
1131	a	pause	coronal	pause_coronal	1.000000	0.000000
1132	a	pause	dorsal	pause_dorsal	0.999999	0.000001
1133	a	m	coronal	m_coronal	0.964227	0.035773
1134	a	labial	labial	labial_labial	0.998696	0.001304
1135	a	coronal	labial	coronal_labial	0.991185	0.008815
1136	a	coronal	dorsal	coronal_dorsal	0.999998	0.000002
1137	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1138	a	labial	dorsal	labial_dorsal	0.994807	0.005193
1139	a	labial	coronal	labial_coronal	0.976314	0.023686
1140	a	labial	pause	labial_pause	1.000000	0.000000
1141	a	coronal	labial	coronal_labial	0.053454	0.946546
1142	a	labial	dorsal	labial_dorsal	0.999983	0.000017
1143	a	labial	pause	labial_pause	0.999999	0.000001
1144	a	labial	coronal	labial_coronal	0.999980	0.000020
1145	a	coronal	pause	coronal_pause	0.992322	0.007678
1146	a	coronal	labial	coronal_labial	0.954888	0.045112
1147	a	labial	coronal	labial_coronal	0.999211	0.000789
1148	a	coronal	coronal	coronal_coronal	0.998649	0.001351
1149	a	pause	dorsal	pause_dorsal	1.000000	0.000000
1150	a	labial	dorsal	labial_dorsal	0.166857	0.833143
1151	a	labial	coronal	labial_coronal	1.000000	0.000000
1152	a	labial	coronal	labial_coronal	0.999999	0.000001
1153	a	dorsal	labial	dorsal_labial	0.015538	0.984462
1154	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1155	a	labial	dorsal	labial_dorsal	0.999461	0.000539
1156	a	labial	dorsal	labial_dorsal	0.635222	0.364778
1157	a	labial	coronal	labial_coronal	0.998553	0.001447
1158	a	coronal	pause	coronal_pause	0.999998	0.000002
1159	a	labial	coronal	labial_coronal	0.045484	0.954516
1160	a	coronal	n	coronal_n	1.000000	0.000000
1161	a	coronal	dorsal	coronal_dorsal	0.999996	0.000004
1162	a	pause	coronal	pause_coronal	0.999623	0.000377
1163	a	coronal	pause	coronal_pause	0.999988	0.000012
1164	a	n	labial	n_labial	0.999943	0.000057
1165	a	coronal	n	coronal_n	0.999997	0.000003
1166	a	coronal	pause	coronal_pause	0.999924	0.000076
1167	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1168	a	coronal	coronal	coronal_coronal	0.993825	0.006175
1169	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1170	a	coronal	pause	coronal_pause	1.000000	0.000000
1171	a	dorsal	coronal	dorsal_coronal	0.888156	0.111844
1172	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1173	a	dorsal	pause	dorsal_pause	0.003237	0.996763
1174	a	m	pause	m_pause	0.999762	0.000238
1175	a	dorsal	pause	dorsal_pause	0.402446	0.597554
1176	a	pause	labial	pause_labial	0.999993	0.000007
1177	a	pause	m	pause_m	1.000000	0.000000
1178	a	pause	dorsal	pause_dorsal	1.000000	0.000000
1179	a	coronal	m	coronal_m	0.999997	0.000004
1180	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1181	a	pause	dorsal	pause_dorsal	0.999907	0.000093
1182	a	m	coronal	m_coronal	0.999995	0.000005
1183	a	dorsal	coronal	dorsal_coronal	0.999997	0.000003
1184	a	labial	dorsal	labial_dorsal	0.794270	0.205730
1185	a	dorsal	coronal	dorsal_coronal	0.999999	0.000001
1186	a	dorsal	pause	dorsal_pause	1.000000	0.000000
1187	a	labial	m	labial_m	0.979823	0.020177
1188	a	coronal	pause	coronal_pause	0.997508	0.002492
1189	a	labial	coronal	labial_coronal	0.644765	0.355235
1190	a	coronal	coronal	coronal_coronal	0.999803	0.000197
1191	a	coronal	pause	coronal_pause	0.999782	0.000218
1192	a	coronal	pause	coronal_pause	1.000000	0.000000
1193	a	labial	coronal	labial_coronal	1.000000	0.000000
1194	a	pause	pause	pause_pause	1.000000	0.000000
1195	a	dorsal	pause	dorsal_pause	0.243616	0.756384
1196	a	dorsal	coronal	dorsal_coronal	0.200185	0.799815
1197	a	coronal	coronal	coronal_coronal	0.999570	0.000430
1198	a	dorsal	coronal	dorsal_coronal	0.000510	0.999490
1199	a	dorsal	pause	dorsal_pause	0.119365	0.880635
1200	a	m	coronal	m_coronal	0.999992	0.000008
1201	a	coronal	labial	coronal_labial	1.000000	0.000000
1202	a	n	dorsal	n_dorsal	1.000000	0.000000
1203	a	coronal	coronal	coronal_coronal	0.999975	0.000025
1204	a	dorsal	labial	dorsal_labial	0.360307	0.639693
1205	a	coronal	coronal	coronal_coronal	0.999229	0.000771
1206	a	coronal	pause	coronal_pause	0.999990	0.000010
1207	a	coronal	pause	coronal_pause	0.993896	0.006104
1208	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1209	a	dorsal	pause	dorsal_pause	0.986564	0.013436
1210	a	dorsal	pause	dorsal_pause	0.999726	0.000275
1211	a	labial	pause	labial_pause	0.000216	0.999784
1212	a	labial	pause	labial_pause	0.985026	0.014974
1213	a	coronal	coronal	coronal_coronal	0.744536	0.255464
1214	a	pause	coronal	pause_coronal	1.000000	0.000000
1215	a	coronal	labial	coronal_labial	0.912783	0.087217
1216	a	dorsal	coronal	dorsal_coronal	0.997702	0.002298
1217	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1218	a	dorsal	pause	dorsal_pause	0.827571	0.172429
1219	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1220	a	labial	coronal	labial_coronal	0.999963	0.000037
1221	a	labial	pause	labial_pause	0.999925	0.000075
1222	a	coronal	pause	coronal_pause	0.999943	0.000057
1223	a	dorsal	pause	dorsal_pause	0.941586	0.058413
1224	a	dorsal	pause	dorsal_pause	0.988350	0.011650
1225	a	dorsal	pause	dorsal_pause	0.982319	0.017681
1226	a	coronal	coronal	coronal_coronal	0.878900	0.121100
1227	a	coronal	dorsal	coronal_dorsal	0.999998	0.000002
1228	a	labial	coronal	labial_coronal	1.000000	0.000000
1229	a	coronal	dorsal	coronal_dorsal	0.904515	0.095485
1230	a	coronal	labial	coronal_labial	0.999990	0.000011
1231	a	m	dorsal	m_dorsal	0.044462	0.955538
1232	a	dorsal	coronal	dorsal_coronal	0.999622	0.000378
1233	a	dorsal	pause	dorsal_pause	0.991975	0.008024
1234	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1235	a	labial	coronal	labial_coronal	0.999991	0.000009
1236	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1237	a	coronal	pause	coronal_pause	0.989332	0.010668
1238	a	m	dorsal	m_dorsal	0.933643	0.066357
1239	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1240	a	labial	m	labial_m	0.999954	0.000046
1241	a	dorsal	labial	dorsal_labial	0.999903	0.000097
1242	a	coronal	pause	coronal_pause	1.000000	0.000000
1243	a	coronal	pause	coronal_pause	1.000000	0.000000
1244	a	coronal	m	coronal_m	0.999999	0.000001
1245	a	labial	pause	labial_pause	0.997910	0.002090
1246	a	dorsal	pause	dorsal_pause	0.999073	0.000927
1247	a	coronal	coronal	coronal_coronal	0.999981	0.000019
1248	a	labial	pause	labial_pause	1.000000	0.000000
1249	a	labial	coronal	labial_coronal	0.999999	0.000001
1250	a	labial	pause	labial_pause	1.000000	0.000000
1251	a	labial	pause	labial_pause	0.997938	0.002062
1252	a	coronal	pause	coronal_pause	0.999405	0.000595
1253	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1254	a	dorsal	coronal	dorsal_coronal	0.999992	0.000008
1255	a	pause	labial	pause_labial	1.000000	0.000000
1256	a	pause	coronal	pause_coronal	1.000000	0.000000
1257	a	coronal	labial	coronal_labial	0.998509	0.001491
1258	a	labial	pause	labial_pause	0.999882	0.000119
1259	a	pause	coronal	pause_coronal	0.999961	0.000039
1260	a	dorsal	pause	dorsal_pause	1.000000	0.000000
1261	a	m	coronal	m_coronal	0.999884	0.000116
1262	a	m	labial	m_labial	1.000000	0.000000
1263	a	labial	coronal	labial_coronal	0.651756	0.348244
1264	a	pause	m	pause_m	0.964315	0.035685
1265	a	labial	m	labial_m	0.999999	0.000001
1266	a	coronal	pause	coronal_pause	0.998533	0.001467
1267	a	m	coronal	m_coronal	1.000000	0.000000
1268	a	dorsal	pause	dorsal_pause	0.986617	0.013383
1269	a	coronal	pause	coronal_pause	1.000000	0.000000
1270	a	m	labial	m_labial	0.999086	0.000914
1271	a	coronal	labial	coronal_labial	0.021598	0.978402
1272	a	coronal	pause	coronal_pause	0.998570	0.001430
1273	a	labial	pause	labial_pause	0.022717	0.977283
1274	a	dorsal	coronal	dorsal_coronal	0.712441	0.287559
1275	a	dorsal	pause	dorsal_pause	0.676483	0.323517
1276	a	coronal	pause	coronal_pause	0.999995	0.000005
1277	a	labial	coronal	labial_coronal	0.999992	0.000008
1278	a	labial	coronal	labial_coronal	0.999994	0.000006
1279	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1280	a	labial	n	labial_n	1.000000	0.000000
1281	a	labial	coronal	labial_coronal	0.973608	0.026392
1282	a	pause	m	pause_m	0.950068	0.049932
1283	a	labial	coronal	labial_coronal	0.987682	0.012318
1284	a	m	coronal	m_coronal	0.999998	0.000002
1285	a	pause	n	pause_n	0.999994	0.000006
1286	a	coronal	pause	coronal_pause	0.257297	0.742703
1287	a	dorsal	m	dorsal_m	0.999999	0.000001
1288	a	dorsal	m	dorsal_m	0.999309	0.000691
1289	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1290	a	coronal	n	coronal_n	0.999996	0.000004
1291	a	coronal	dorsal	coronal_dorsal	0.003475	0.996525
1292	a	coronal	labial	coronal_labial	0.999360	0.000640
1293	a	labial	coronal	labial_coronal	0.999961	0.000039
1294	a	pause	labial	pause_labial	0.608707	0.391293
1295	a	coronal	pause	coronal_pause	1.000000	0.000001
1296	a	coronal	coronal	coronal_coronal	0.988230	0.011770
1297	a	coronal	m	coronal_m	0.985784	0.014216
1298	a	dorsal	dorsal	dorsal_dorsal	1.000000	0.000000
1299	a	m	coronal	m_coronal	0.999999	0.000001
1300	a	coronal	m	coronal_m	0.999997	0.000003
1301	a	pause	coronal	pause_coronal	0.951217	0.048783
1302	a	coronal	pause	coronal_pause	0.999994	0.000006
1303	a	coronal	coronal	coronal_coronal	0.998401	0.001599
1304	a	labial	labial	labial_labial	1.000000	0.000000
1305	a	labial	pause	labial_pause	1.000000	0.000000
1306	a	dorsal	pause	dorsal_pause	0.139298	0.860703
1307	a	pause	labial	pause_labial	0.999991	0.000009
1308	a	dorsal	dorsal	dorsal_dorsal	0.857030	0.142970
1309	a	dorsal	m	dorsal_m	0.999998	0.000002
1310	a	labial	pause	labial_pause	1.000000	0.000000
1311	a	labial	pause	labial_pause	0.999985	0.000015
1312	a	dorsal	labial	dorsal_labial	0.994971	0.005029
1313	a	pause	coronal	pause_coronal	0.999982	0.000018
1314	a	pause	n	pause_n	0.999986	0.000014
1315	a	coronal	labial	coronal_labial	0.999368	0.000632
1316	a	pause	coronal	pause_coronal	0.999386	0.000614
1317	a	dorsal	dorsal	dorsal_dorsal	1.000000	0.000000
1318	a	m	coronal	m_coronal	0.999950	0.000050
1319	a	m	coronal	m_coronal	1.000000	0.000000
1320	a	labial	pause	labial_pause	0.998804	0.001196
1321	a	labial	dorsal	labial_dorsal	0.998134	0.001866
1322	a	labial	coronal	labial_coronal	1.000000	0.000000
1323	a	m	coronal	m_coronal	0.999047	0.000953
1324	a	labial	dorsal	labial_dorsal	0.999911	0.000089
1325	a	dorsal	n	dorsal_n	1.000000	0.000000
1326	a	m	coronal	m_coronal	0.999995	0.000005
1327	a	dorsal	pause	dorsal_pause	0.998108	0.001892
1328	a	coronal	m	coronal_m	1.000000	0.000000
1329	a	dorsal	pause	dorsal_pause	0.999999	0.000001
1330	a	coronal	m	coronal_m	0.999985	0.000015
1331	a	m	dorsal	m_dorsal	0.979066	0.020934
1332	a	labial	pause	labial_pause	0.999884	0.000115
1333	a	labial	coronal	labial_coronal	0.999999	0.000001
1334	a	labial	pause	labial_pause	1.000000	0.000000
1335	a	coronal	dorsal	coronal_dorsal	0.999992	0.000008
1336	a	dorsal	coronal	dorsal_coronal	0.999997	0.000003
1337	a	labial	n	labial_n	0.998517	0.001483
1338	a	coronal	coronal	coronal_coronal	0.999986	0.000014
1339	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1340	a	coronal	coronal	coronal_coronal	0.999336	0.000664
1341	a	m	coronal	m_coronal	0.999349	0.000651
1342	a	m	coronal	m_coronal	1.000000	0.000000
1343	a	labial	coronal	labial_coronal	0.291546	0.708454
1344	a	pause	coronal	pause_coronal	0.999453	0.000547
1345	a	n	labial	n_labial	0.998406	0.001594
1346	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1347	a	coronal	coronal	coronal_coronal	0.999999	0.000001
1348	a	dorsal	pause	dorsal_pause	0.154214	0.845786
1349	a	coronal	coronal	coronal_coronal	0.999931	0.000070
1350	a	coronal	coronal	coronal_coronal	0.999977	0.000023
1351	a	m	dorsal	m_dorsal	0.360782	0.639218
1352	a	pause	labial	pause_labial	0.998047	0.001953
1353	a	coronal	coronal	coronal_coronal	0.009714	0.990286
1354	a	pause	labial	pause_labial	0.240882	0.759118
1355	a	coronal	pause	coronal_pause	0.025536	0.974464
1356	a	labial	coronal	labial_coronal	0.999993	0.000007
1357	a	coronal	dorsal	coronal_dorsal	0.983893	0.016107
1358	a	coronal	coronal	coronal_coronal	0.999999	0.000001
1359	a	coronal	coronal	coronal_coronal	0.184808	0.815192
1360	a	pause	labial	pause_labial	1.000000	0.000000
1361	a	coronal	pause	coronal_pause	0.999719	0.000281
1362	a	coronal	pause	coronal_pause	0.999996	0.000004
1363	a	labial	m	labial_m	1.000000	0.000000
1364	a	labial	coronal	labial_coronal	1.000000	0.000000
1365	a	coronal	coronal	coronal_coronal	0.887663	0.112337
1366	a	coronal	labial	coronal_labial	0.999979	0.000021
1367	a	labial	dorsal	labial_dorsal	0.999500	0.000500
1368	a	coronal	dorsal	coronal_dorsal	0.999731	0.000269
1369	a	dorsal	coronal	dorsal_coronal	0.999966	0.000034
1370	a	dorsal	coronal	dorsal_coronal	0.999944	0.000056
1371	a	dorsal	pause	dorsal_pause	1.000000	0.000000
1372	a	coronal	dorsal	coronal_dorsal	0.998351	0.001649
1373	a	pause	coronal	pause_coronal	0.999082	0.000918
1374	a	coronal	pause	coronal_pause	0.983159	0.016841
1375	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1376	a	coronal	pause	coronal_pause	1.000000	0.000000
1377	a	dorsal	n	dorsal_n	0.978083	0.021917
1378	a	labial	dorsal	labial_dorsal	0.999810	0.000190
1379	a	labial	dorsal	labial_dorsal	0.999974	0.000026
1380	a	dorsal	labial	dorsal_labial	0.992218	0.007782
1381	a	n	coronal	n_coronal	1.000000	0.000000
1382	a	coronal	pause	coronal_pause	0.041984	0.958017
1383	a	pause	labial	pause_labial	0.999240	0.000760
1384	a	coronal	labial	coronal_labial	0.999993	0.000007
1385	a	pause	labial	pause_labial	0.999845	0.000155
1386	a	dorsal	m	dorsal_m	0.541486	0.458514
1387	a	dorsal	labial	dorsal_labial	0.999998	0.000002
1388	a	m	dorsal	m_dorsal	0.998897	0.001103
1389	a	pause	n	pause_n	0.980641	0.019359
1390	a	pause	labial	pause_labial	0.999993	0.000007
1391	a	coronal	dorsal	coronal_dorsal	0.979094	0.020906
1392	a	coronal	coronal	coronal_coronal	0.999994	0.000006
1393	a	labial	coronal	labial_coronal	1.000000	0.000000
1394	a	dorsal	coronal	dorsal_coronal	0.999999	0.000001
1395	a	coronal	coronal	coronal_coronal	0.999991	0.000009
1396	a	labial	dorsal	labial_dorsal	0.999919	0.000081
1397	a	labial	coronal	labial_coronal	1.000000	0.000000
1398	a	coronal	labial	coronal_labial	1.000000	0.000000
1399	a	labial	dorsal	labial_dorsal	0.999961	0.000039
1400	a	coronal	pause	coronal_pause	1.000000	0.000000
1401	a	coronal	pause	coronal_pause	0.999960	0.000040
1402	a	coronal	coronal	coronal_coronal	0.999901	0.000099
1403	a	labial	labial	labial_labial	0.999999	0.000001
1404	a	coronal	labial	coronal_labial	0.999956	0.000044
1405	a	coronal	dorsal	coronal_dorsal	0.999996	0.000004
1406	a	n	coronal	n_coronal	1.000000	0.000000
1407	a	coronal	dorsal	coronal_dorsal	0.999998	0.000002
1408	a	coronal	coronal	coronal_coronal	0.999999	0.000001
1409	a	coronal	labial	coronal_labial	1.000000	0.000000
1410	a	dorsal	m	dorsal_m	1.000000	0.000000
1411	a	coronal	pause	coronal_pause	1.000000	0.000000
1412	a	labial	m	labial_m	0.992719	0.007281
1413	a	labial	dorsal	labial_dorsal	1.000000	0.000000
1414	a	dorsal	labial	dorsal_labial	0.999987	0.000013
1415	a	n	coronal	n_coronal	0.999955	0.000045
1416	a	coronal	dorsal	coronal_dorsal	0.999981	0.000019
1417	a	dorsal	m	dorsal_m	0.982938	0.017062
1418	a	coronal	n	coronal_n	1.000000	0.000000
1419	a	dorsal	coronal	dorsal_coronal	0.990735	0.009265
1420	a	coronal	n	coronal_n	1.000000	0.000000
1421	a	labial	pause	labial_pause	0.999967	0.000033
1422	a	coronal	labial	coronal_labial	1.000000	0.000000
1423	a	labial	pause	labial_pause	0.006963	0.993037
1424	a	labial	pause	labial_pause	0.996588	0.003412
1425	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1426	a	labial	coronal	labial_coronal	0.982275	0.017725
1427	a	dorsal	dorsal	dorsal_dorsal	0.999992	0.000008
1428	a	dorsal	labial	dorsal_labial	0.999999	0.000001
1429	a	dorsal	pause	dorsal_pause	0.999959	0.000041
1430	a	m	coronal	m_coronal	0.999859	0.000141
1431	a	dorsal	dorsal	dorsal_dorsal	0.996001	0.003999
1432	a	labial	coronal	labial_coronal	0.999919	0.000081
1433	a	labial	coronal	labial_coronal	0.999992	0.000009
1434	a	labial	pause	labial_pause	0.996378	0.003621
1435	a	coronal	dorsal	coronal_dorsal	0.999742	0.000258
1436	a	coronal	coronal	coronal_coronal	0.990264	0.009736
1437	a	n	labial	n_labial	0.999891	0.000109
1438	a	coronal	labial	coronal_labial	0.999991	0.000009
1439	a	pause	coronal	pause_coronal	0.750534	0.249466
1440	a	dorsal	coronal	dorsal_coronal	0.996654	0.003346
1441	a	coronal	dorsal	coronal_dorsal	0.999952	0.000048
1442	a	coronal	m	coronal_m	0.999851	0.000149
1443	a	dorsal	dorsal	dorsal_dorsal	0.990319	0.009680
1444	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1445	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1446	a	dorsal	pause	dorsal_pause	0.000132	0.999868
1447	a	labial	coronal	labial_coronal	1.000000	0.000000
1448	a	labial	dorsal	labial_dorsal	0.999863	0.000137
1449	a	dorsal	coronal	dorsal_coronal	0.999864	0.000135
1450	a	dorsal	pause	dorsal_pause	0.998387	0.001613
1451	a	dorsal	pause	dorsal_pause	0.990946	0.009054
1452	a	pause	coronal	pause_coronal	0.999061	0.000939
1453	a	labial	coronal	labial_coronal	1.000000	0.000000
1454	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1455	a	labial	coronal	labial_coronal	0.999990	0.000010
1456	a	dorsal	coronal	dorsal_coronal	0.999965	0.000035
1457	a	coronal	pause	coronal_pause	0.999972	0.000028
1458	a	dorsal	pause	dorsal_pause	1.000000	0.000000
1459	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1460	a	coronal	dorsal	coronal_dorsal	0.999702	0.000298
1461	a	labial	coronal	labial_coronal	0.999998	0.000002
1462	a	coronal	labial	coronal_labial	1.000000	0.000000
1463	a	dorsal	labial	dorsal_labial	0.999692	0.000308
1464	a	dorsal	m	dorsal_m	0.903251	0.096749
1465	a	labial	coronal	labial_coronal	0.999982	0.000018
1466	a	n	n	n_n	1.000000	0.000000
1467	a	coronal	m	coronal_m	1.000000	0.000000
1468	a	coronal	m	coronal_m	0.997444	0.002556
1469	a	coronal	pause	coronal_pause	0.999920	0.000080
1470	a	labial	coronal	labial_coronal	1.000000	0.000000
1471	a	coronal	dorsal	coronal_dorsal	0.999998	0.000002
1472	a	dorsal	pause	dorsal_pause	0.998701	0.001299
1473	a	labial	coronal	labial_coronal	0.999949	0.000051
1474	a	m	coronal	m_coronal	0.999903	0.000097
1475	a	labial	labial	labial_labial	0.986310	0.013690
1476	a	coronal	labial	coronal_labial	0.999995	0.000005
1477	a	coronal	pause	coronal_pause	0.999131	0.000869
1478	a	coronal	n	coronal_n	0.999998	0.000002
1479	a	coronal	dorsal	coronal_dorsal	0.999973	0.000027
1480	a	coronal	coronal	coronal_coronal	1.000000	0.000001
1481	a	dorsal	labial	dorsal_labial	0.999597	0.000403
1482	a	pause	labial	pause_labial	0.757646	0.242354
1483	a	coronal	dorsal	coronal_dorsal	0.999987	0.000013
1484	a	dorsal	coronal	dorsal_coronal	0.999390	0.000610
1485	a	dorsal	coronal	dorsal_coronal	0.999999	0.000001
1486	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1487	a	dorsal	dorsal	dorsal_dorsal	0.999750	0.000250
1488	a	coronal	dorsal	coronal_dorsal	0.999793	0.000207
1489	a	m	coronal	m_coronal	0.999971	0.000029
1490	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1491	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1492	a	dorsal	pause	dorsal_pause	0.996489	0.003511
1493	a	labial	labial	labial_labial	0.999996	0.000004
1494	a	dorsal	coronal	dorsal_coronal	0.999966	0.000034
1495	a	coronal	dorsal	coronal_dorsal	0.998642	0.001358
1496	a	labial	pause	labial_pause	0.985387	0.014613
1497	a	coronal	pause	coronal_pause	1.000000	0.000000
1498	a	pause	dorsal	pause_dorsal	1.000000	0.000000
1499	a	coronal	dorsal	coronal_dorsal	0.999999	0.000001
1500	a	labial	pause	labial_pause	0.980251	0.019749
1501	a	labial	dorsal	labial_dorsal	0.895211	0.104789
1502	a	dorsal	coronal	dorsal_coronal	0.776446	0.223554
1503	a	coronal	coronal	coronal_coronal	0.999760	0.000240
1504	a	pause	coronal	pause_coronal	0.999964	0.000036
1505	a	coronal	coronal	coronal_coronal	0.999999	0.000001
1506	a	pause	dorsal	pause_dorsal	0.999998	0.000002
1507	a	dorsal	pause	dorsal_pause	0.312007	0.687993
1508	a	coronal	dorsal	coronal_dorsal	1.000000	0.000001
1509	a	pause	dorsal	pause_dorsal	0.999996	0.000004
1510	a	coronal	pause	coronal_pause	0.987716	0.012284
1511	a	dorsal	pause	dorsal_pause	0.999984	0.000016
1512	a	pause	dorsal	pause_dorsal	1.000000	0.000000
1513	a	coronal	pause	coronal_pause	0.999977	0.000023
1514	a	coronal	coronal	coronal_coronal	1.000000	0.000001
1515	a	pause	dorsal	pause_dorsal	0.999986	0.000014
1516	a	labial	pause	labial_pause	0.999967	0.000033
1517	a	coronal	coronal	coronal_coronal	0.999969	0.000031
1518	a	n	coronal	n_coronal	0.999920	0.000080
1519	a	coronal	coronal	coronal_coronal	0.989565	0.010435
1520	a	n	dorsal	n_dorsal	0.907835	0.092165
1521	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1522	a	n	coronal	n_coronal	0.997382	0.002618
1523	a	labial	pause	labial_pause	0.915230	0.084770
1524	a	labial	labial	labial_labial	0.996397	0.003603
1525	a	coronal	m	coronal_m	0.999996	0.000004
1526	a	labial	dorsal	labial_dorsal	0.999970	0.000030
1527	a	dorsal	dorsal	dorsal_dorsal	0.982359	0.017641
1528	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1529	a	labial	coronal	labial_coronal	1.000000	0.000000
1530	a	coronal	pause	coronal_pause	1.000000	0.000000
1531	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1532	a	labial	pause	labial_pause	0.993643	0.006357
1533	a	labial	dorsal	labial_dorsal	0.999986	0.000014
1534	a	dorsal	coronal	dorsal_coronal	0.995517	0.004483
1535	a	coronal	dorsal	coronal_dorsal	0.999982	0.000018
1536	a	dorsal	coronal	dorsal_coronal	0.955106	0.044894
1537	a	labial	coronal	labial_coronal	1.000000	0.000000
1538	a	pause	dorsal	pause_dorsal	1.000000	0.000000
1539	a	pause	coronal	pause_coronal	0.999996	0.000004
1540	a	n	labial	n_labial	0.999992	0.000008
1541	a	coronal	pause	coronal_pause	0.999983	0.000017
1542	a	coronal	dorsal	coronal_dorsal	0.996657	0.003343
1543	a	coronal	pause	coronal_pause	0.999998	0.000002
1544	a	labial	labial	labial_labial	0.999999	0.000001
1545	a	dorsal	pause	dorsal_pause	0.995626	0.004374
1546	a	labial	m	labial_m	0.999772	0.000228
1547	a	coronal	coronal	coronal_coronal	0.999986	0.000014
1548	a	labial	n	labial_n	0.996668	0.003332
1549	a	coronal	labial	coronal_labial	1.000000	0.000000
1550	a	labial	dorsal	labial_dorsal	0.053851	0.946149
1551	a	coronal	coronal	coronal_coronal	0.996187	0.003814
1552	a	dorsal	dorsal	dorsal_dorsal	0.995508	0.004492
1553	a	dorsal	n	dorsal_n	0.999728	0.000272
1554	a	dorsal	coronal	dorsal_coronal	0.999964	0.000036
1555	a	labial	coronal	labial_coronal	0.998242	0.001758
1556	a	coronal	dorsal	coronal_dorsal	0.999187	0.000813
1557	a	coronal	coronal	coronal_coronal	0.999924	0.000076
1558	a	pause	coronal	pause_coronal	0.998813	0.001187
1559	a	labial	m	labial_m	0.736433	0.263567
1560	a	labial	coronal	labial_coronal	0.999934	0.000066
1561	a	labial	coronal	labial_coronal	0.999990	0.000010
1562	a	labial	dorsal	labial_dorsal	0.999923	0.000077
1563	a	pause	pause	pause_pause	0.999951	0.000049
1564	a	labial	coronal	labial_coronal	0.847789	0.152211
1565	a	dorsal	labial	dorsal_labial	0.999918	0.000082
1566	a	dorsal	pause	dorsal_pause	0.999954	0.000046
1567	a	labial	dorsal	labial_dorsal	0.998283	0.001717
1568	a	labial	pause	labial_pause	0.999633	0.000367
1569	a	dorsal	pause	dorsal_pause	0.694490	0.305510
1570	a	labial	coronal	labial_coronal	0.999999	0.000001
1571	a	coronal	labial	coronal_labial	0.999994	0.000006
1572	a	labial	coronal	labial_coronal	1.000000	0.000000
1573	a	coronal	coronal	coronal_coronal	0.740549	0.259451
1574	a	pause	labial	pause_labial	0.105995	0.894005
1575	a	labial	n	labial_n	0.284890	0.715110
1576	a	n	coronal	n_coronal	1.000000	0.000000
1577	a	dorsal	dorsal	dorsal_dorsal	0.999297	0.000703
1578	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1579	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1580	a	labial	coronal	labial_coronal	0.999009	0.000991
1581	a	coronal	coronal	coronal_coronal	0.999997	0.000003
1582	a	coronal	pause	coronal_pause	1.000000	0.000000
1583	a	coronal	pause	coronal_pause	1.000000	0.000000
1584	a	m	dorsal	m_dorsal	1.000000	0.000000
1585	a	labial	coronal	labial_coronal	0.999837	0.000163
1586	a	coronal	labial	coronal_labial	0.095938	0.904062
1587	a	labial	coronal	labial_coronal	0.999897	0.000103
1588	a	coronal	m	coronal_m	0.998375	0.001625
1589	a	labial	coronal	labial_coronal	0.999333	0.000667
