	son	contexte_gauche	contexte_droit	contextes	proba_oral	proba_nasal
1077	a	coronal	pause	coronal_pause	0.837243	0.162757
1078	a	pause	dorsal	pause_dorsal	0.970561	0.029439
1079	a	labial	coronal	labial_coronal	0.813966	0.186034
1080	a	dorsal	coronal	dorsal_coronal	0.917104	0.082896
1081	a	coronal	coronal	coronal_coronal	0.958785	0.041216
1082	a	coronal	pause	coronal_pause	0.861805	0.138195
1083	a	labial	coronal	labial_coronal	0.952694	0.047306
1084	a	pause	m	pause_m	0.829169	0.170831
1085	a	dorsal	coronal	dorsal_coronal	0.576976	0.423024
1086	a	labial	coronal	labial_coronal	0.935687	0.064313
1087	a	labial	pause	labial_pause	0.979426	0.020574
1088	a	coronal	coronal	coronal_coronal	0.532166	0.467834
1089	a	n	dorsal	n_dorsal	0.792431	0.207569
1090	a	dorsal	pause	dorsal_pause	0.576040	0.423960
1091	a	dorsal	coronal	dorsal_coronal	0.939436	0.060564
1092	a	dorsal	pause	dorsal_pause	0.647206	0.352794
1093	a	pause	labial	pause_labial	0.501020	0.498979
1094	a	coronal	dorsal	coronal_dorsal	0.899245	0.100755
1095	a	labial	coronal	labial_coronal	0.898537	0.101463
1096	a	n	dorsal	n_dorsal	0.930268	0.069732
1097	a	dorsal	dorsal	dorsal_dorsal	0.728767	0.271233
1098	a	n	dorsal	n_dorsal	0.889262	0.110738
1099	a	coronal	labial	coronal_labial	0.944378	0.055622
1100	a	dorsal	pause	dorsal_pause	0.744446	0.255554
1101	a	dorsal	coronal	dorsal_coronal	0.306569	0.693431
1102	a	dorsal	pause	dorsal_pause	0.870002	0.129998
1103	a	labial	labial	labial_labial	0.794426	0.205574
1104	a	labial	labial	labial_labial	0.959268	0.040732
1105	a	coronal	labial	coronal_labial	0.888250	0.111750
1106	a	dorsal	pause	dorsal_pause	0.332612	0.667388
1107	a	dorsal	pause	dorsal_pause	0.531725	0.468275
1108	a	coronal	labial	coronal_labial	0.468000	0.532000
1109	a	dorsal	coronal	dorsal_coronal	0.854180	0.145820
1110	a	coronal	pause	coronal_pause	0.911672	0.088328
1111	a	dorsal	coronal	dorsal_coronal	0.674896	0.325104
1112	a	labial	labial	labial_labial	0.736021	0.263979
1113	a	coronal	dorsal	coronal_dorsal	0.860009	0.139991
1114	a	n	dorsal	n_dorsal	0.884450	0.115550
1115	a	dorsal	pause	dorsal_pause	0.935841	0.064159
1116	a	dorsal	coronal	dorsal_coronal	0.642618	0.357382
1117	a	labial	coronal	labial_coronal	0.793374	0.206626
1118	a	coronal	labial	coronal_labial	0.754609	0.245391
1119	a	dorsal	coronal	dorsal_coronal	0.925357	0.074643
1120	a	coronal	pause	coronal_pause	0.944133	0.055867
1121	a	coronal	pause	coronal_pause	0.930490	0.069510
1122	a	dorsal	pause	dorsal_pause	0.115232	0.884768
1123	a	dorsal	pause	dorsal_pause	0.871126	0.128874
1124	a	coronal	coronal	coronal_coronal	0.439480	0.560520
1125	a	dorsal	coronal	dorsal_coronal	0.756357	0.243643
1126	a	labial	coronal	labial_coronal	0.792357	0.207643
1127	a	dorsal	coronal	dorsal_coronal	0.686765	0.313235
1128	a	labial	labial	labial_labial	0.737212	0.262788
1129	a	coronal	pause	coronal_pause	0.829893	0.170107
1130	a	pause	labial	pause_labial	0.826488	0.173512
1131	a	pause	coronal	pause_coronal	0.637871	0.362129
1132	a	pause	dorsal	pause_dorsal	0.815886	0.184113
1133	a	m	coronal	m_coronal	0.755571	0.244429
1134	a	labial	labial	labial_labial	0.231801	0.768199
1135	a	coronal	labial	coronal_labial	0.648767	0.351233
1136	a	coronal	dorsal	coronal_dorsal	0.902087	0.097913
1137	a	dorsal	coronal	dorsal_coronal	0.851164	0.148836
1138	a	labial	dorsal	labial_dorsal	0.730376	0.269624
1139	a	labial	coronal	labial_coronal	0.536363	0.463637
1140	a	labial	pause	labial_pause	0.580104	0.419896
1141	a	coronal	labial	coronal_labial	0.327119	0.672881
1142	a	labial	dorsal	labial_dorsal	0.670384	0.329616
1143	a	labial	pause	labial_pause	0.656770	0.343230
1144	a	labial	coronal	labial_coronal	0.693112	0.306888
1145	a	coronal	pause	coronal_pause	0.798595	0.201405
1146	a	coronal	labial	coronal_labial	0.727235	0.272765
1147	a	labial	coronal	labial_coronal	0.769827	0.230173
1148	a	coronal	coronal	coronal_coronal	0.787825	0.212175
1149	a	pause	dorsal	pause_dorsal	0.771684	0.228316
1150	a	labial	dorsal	labial_dorsal	0.812045	0.187955
1151	a	labial	coronal	labial_coronal	0.831108	0.168891
1152	a	labial	coronal	labial_coronal	0.807688	0.192312
1153	a	dorsal	labial	dorsal_labial	0.550879	0.449121
1154	a	coronal	coronal	coronal_coronal	0.765223	0.234777
1155	a	labial	dorsal	labial_dorsal	0.721600	0.278400
1156	a	labial	dorsal	labial_dorsal	0.631291	0.368709
1157	a	labial	coronal	labial_coronal	0.605566	0.394434
1158	a	coronal	pause	coronal_pause	0.765087	0.234913
1159	a	labial	coronal	labial_coronal	0.602861	0.397139
1160	a	coronal	n	coronal_n	0.831893	0.168107
1161	a	coronal	dorsal	coronal_dorsal	0.855962	0.144038
1162	a	pause	coronal	pause_coronal	0.399504	0.600496
1163	a	coronal	pause	coronal_pause	0.886051	0.113949
1164	a	n	labial	n_labial	0.372065	0.627935
1165	a	coronal	n	coronal_n	0.512476	0.487524
1166	a	coronal	pause	coronal_pause	0.541782	0.458218
1167	a	coronal	dorsal	coronal_dorsal	0.960193	0.039807
1168	a	coronal	coronal	coronal_coronal	0.841085	0.158915
1169	a	coronal	coronal	coronal_coronal	0.827939	0.172061
1170	a	coronal	pause	coronal_pause	0.914694	0.085306
1171	a	dorsal	coronal	dorsal_coronal	0.882087	0.117913
1172	a	coronal	coronal	coronal_coronal	0.820883	0.179117
1173	a	dorsal	pause	dorsal_pause	0.670447	0.329553
1174	a	m	pause	m_pause	0.943789	0.056211
1175	a	dorsal	pause	dorsal_pause	0.712951	0.287049
1176	a	pause	labial	pause_labial	0.710409	0.289591
1177	a	pause	m	pause_m	0.949129	0.050871
1178	a	pause	dorsal	pause_dorsal	0.497177	0.502823
1179	a	coronal	m	coronal_m	0.818598	0.181402
1180	a	coronal	dorsal	coronal_dorsal	0.880960	0.119040
1181	a	pause	dorsal	pause_dorsal	0.786514	0.213486
1182	a	m	coronal	m_coronal	0.872048	0.127952
1183	a	dorsal	coronal	dorsal_coronal	0.782767	0.217233
1184	a	labial	dorsal	labial_dorsal	0.904895	0.095105
1185	a	dorsal	coronal	dorsal_coronal	0.927567	0.072433
1186	a	dorsal	pause	dorsal_pause	0.826072	0.173928
1187	a	labial	m	labial_m	0.865213	0.134787
1188	a	coronal	pause	coronal_pause	0.699340	0.300660
1189	a	labial	coronal	labial_coronal	0.717122	0.282878
1190	a	coronal	coronal	coronal_coronal	0.776823	0.223177
1191	a	coronal	pause	coronal_pause	0.836075	0.163925
1192	a	coronal	pause	coronal_pause	0.820846	0.179154
1193	a	labial	coronal	labial_coronal	0.939523	0.060477
1194	a	pause	pause	pause_pause	0.876306	0.123694
1195	a	dorsal	pause	dorsal_pause	0.345156	0.654844
1196	a	dorsal	coronal	dorsal_coronal	0.611387	0.388613
1197	a	coronal	coronal	coronal_coronal	0.887530	0.112470
1198	a	dorsal	coronal	dorsal_coronal	0.544597	0.455403
1199	a	dorsal	pause	dorsal_pause	0.225917	0.774083
1200	a	m	coronal	m_coronal	0.826996	0.173004
1201	a	coronal	labial	coronal_labial	0.862980	0.137020
1202	a	n	dorsal	n_dorsal	0.823160	0.176840
1203	a	coronal	coronal	coronal_coronal	0.611643	0.388357
1204	a	dorsal	labial	dorsal_labial	0.700258	0.299742
1205	a	coronal	coronal	coronal_coronal	0.521886	0.478114
1206	a	coronal	pause	coronal_pause	0.606766	0.393234
1207	a	coronal	pause	coronal_pause	0.508051	0.491949
1208	a	coronal	coronal	coronal_coronal	0.805237	0.194763
1209	a	dorsal	pause	dorsal_pause	0.460480	0.539521
1210	a	dorsal	pause	dorsal_pause	0.437626	0.562374
1211	a	labial	pause	labial_pause	0.182642	0.817358
1212	a	labial	pause	labial_pause	0.734439	0.265561
1213	a	coronal	coronal	coronal_coronal	0.492444	0.507556
1214	a	pause	coronal	pause_coronal	0.881773	0.118227
1215	a	coronal	labial	coronal_labial	0.531789	0.468211
1216	a	dorsal	coronal	dorsal_coronal	0.806620	0.193380
1217	a	coronal	coronal	coronal_coronal	0.940024	0.059976
1218	a	dorsal	pause	dorsal_pause	0.880398	0.119602
1219	a	coronal	coronal	coronal_coronal	0.825269	0.174731
1220	a	labial	coronal	labial_coronal	0.614701	0.385299
1221	a	labial	pause	labial_pause	0.419527	0.580473
1222	a	coronal	pause	coronal_pause	0.897934	0.102066
1223	a	dorsal	pause	dorsal_pause	0.465651	0.534349
1224	a	dorsal	pause	dorsal_pause	0.779468	0.220532
1225	a	dorsal	pause	dorsal_pause	0.328682	0.671318
1226	a	coronal	coronal	coronal_coronal	0.508125	0.491875
1227	a	coronal	dorsal	coronal_dorsal	0.945711	0.054289
1228	a	labial	coronal	labial_coronal	0.934777	0.065223
1229	a	coronal	dorsal	coronal_dorsal	0.831087	0.168913
1230	a	coronal	labial	coronal_labial	0.608416	0.391584
1231	a	m	dorsal	m_dorsal	0.778133	0.221867
1232	a	dorsal	coronal	dorsal_coronal	0.588745	0.411255
1233	a	dorsal	pause	dorsal_pause	0.659827	0.340173
1234	a	coronal	coronal	coronal_coronal	0.812235	0.187765
1235	a	labial	coronal	labial_coronal	0.845526	0.154474
1236	a	coronal	coronal	coronal_coronal	0.833047	0.166953
1237	a	coronal	pause	coronal_pause	0.464109	0.535891
1238	a	m	dorsal	m_dorsal	0.514438	0.485562
1239	a	dorsal	coronal	dorsal_coronal	0.898923	0.101078
1240	a	labial	m	labial_m	0.511910	0.488090
1241	a	dorsal	labial	dorsal_labial	0.347217	0.652783
1242	a	coronal	pause	coronal_pause	0.661285	0.338715
1243	a	coronal	pause	coronal_pause	0.780376	0.219624
1244	a	coronal	m	coronal_m	0.763704	0.236296
1245	a	labial	pause	labial_pause	0.627229	0.372771
1246	a	dorsal	pause	dorsal_pause	0.745901	0.254099
1247	a	coronal	coronal	coronal_coronal	0.870170	0.129830
1248	a	labial	pause	labial_pause	0.865240	0.134760
1249	a	labial	coronal	labial_coronal	0.701088	0.298912
1250	a	labial	pause	labial_pause	0.823431	0.176569
1251	a	labial	pause	labial_pause	0.631303	0.368697
1252	a	coronal	pause	coronal_pause	0.673952	0.326048
1253	a	coronal	coronal	coronal_coronal	0.940716	0.059284
1254	a	dorsal	coronal	dorsal_coronal	0.887078	0.112922
1255	a	pause	labial	pause_labial	0.667077	0.332923
1256	a	pause	coronal	pause_coronal	0.918098	0.081902
1257	a	coronal	labial	coronal_labial	0.945096	0.054904
1258	a	labial	pause	labial_pause	0.781187	0.218813
1259	a	pause	coronal	pause_coronal	0.634930	0.365070
1260	a	dorsal	pause	dorsal_pause	0.859771	0.140229
1261	a	m	coronal	m_coronal	0.851214	0.148786
1262	a	m	labial	m_labial	0.864293	0.135707
1263	a	labial	coronal	labial_coronal	0.457353	0.542647
1264	a	pause	m	pause_m	0.622026	0.377974
1265	a	labial	m	labial_m	0.585742	0.414258
1266	a	coronal	pause	coronal_pause	0.400604	0.599396
1267	a	m	coronal	m_coronal	0.857484	0.142516
1268	a	dorsal	pause	dorsal_pause	0.827256	0.172744
1269	a	coronal	pause	coronal_pause	0.823504	0.176496
1270	a	m	labial	m_labial	0.792765	0.207235
1271	a	coronal	labial	coronal_labial	0.483920	0.516080
1272	a	coronal	pause	coronal_pause	0.612915	0.387085
1273	a	labial	pause	labial_pause	0.472523	0.527477
1274	a	dorsal	coronal	dorsal_coronal	0.253531	0.746469
1275	a	dorsal	pause	dorsal_pause	0.662868	0.337132
1276	a	coronal	pause	coronal_pause	0.918491	0.081509
1277	a	labial	coronal	labial_coronal	0.702257	0.297743
1278	a	labial	coronal	labial_coronal	0.811344	0.188656
1279	a	coronal	coronal	coronal_coronal	0.928729	0.071271
1280	a	labial	n	labial_n	0.892877	0.107123
1281	a	labial	coronal	labial_coronal	0.886406	0.113594
1282	a	pause	m	pause_m	0.801620	0.198380
1283	a	labial	coronal	labial_coronal	0.940450	0.059550
1284	a	m	coronal	m_coronal	0.896553	0.103447
1285	a	pause	n	pause_n	0.597476	0.402524
1286	a	coronal	pause	coronal_pause	0.503887	0.496113
1287	a	dorsal	m	dorsal_m	0.377777	0.622223
1288	a	dorsal	m	dorsal_m	0.825402	0.174598
1289	a	coronal	coronal	coronal_coronal	0.756458	0.243542
1290	a	coronal	n	coronal_n	0.965421	0.034579
1291	a	coronal	dorsal	coronal_dorsal	0.672307	0.327693
1292	a	coronal	labial	coronal_labial	0.793608	0.206392
1293	a	labial	coronal	labial_coronal	0.845543	0.154457
1294	a	pause	labial	pause_labial	0.632201	0.367799
1295	a	coronal	pause	coronal_pause	0.506723	0.493277
1296	a	coronal	coronal	coronal_coronal	0.760969	0.239031
1297	a	coronal	m	coronal_m	0.800461	0.199539
1298	a	dorsal	dorsal	dorsal_dorsal	0.799301	0.200699
1299	a	m	coronal	m_coronal	0.871372	0.128628
1300	a	coronal	m	coronal_m	0.847709	0.152291
1301	a	pause	coronal	pause_coronal	0.321531	0.678469
1302	a	coronal	pause	coronal_pause	0.800350	0.199650
1303	a	coronal	coronal	coronal_coronal	0.782725	0.217275
1304	a	labial	labial	labial_labial	0.897126	0.102874
1305	a	labial	pause	labial_pause	0.916224	0.083776
1306	a	dorsal	pause	dorsal_pause	0.523109	0.476891
1307	a	pause	labial	pause_labial	0.932702	0.067298
1308	a	dorsal	dorsal	dorsal_dorsal	0.826034	0.173966
1309	a	dorsal	m	dorsal_m	0.909121	0.090879
1310	a	labial	pause	labial_pause	0.886432	0.113568
1311	a	labial	pause	labial_pause	0.852883	0.147117
1312	a	dorsal	labial	dorsal_labial	0.763718	0.236282
1313	a	pause	coronal	pause_coronal	0.803251	0.196749
1314	a	pause	n	pause_n	0.867982	0.132018
1315	a	coronal	labial	coronal_labial	0.931555	0.068445
1316	a	pause	coronal	pause_coronal	0.853039	0.146961
1317	a	dorsal	dorsal	dorsal_dorsal	0.873380	0.126620
1318	a	m	coronal	m_coronal	0.905882	0.094118
1319	a	m	coronal	m_coronal	0.941214	0.058786
1320	a	labial	pause	labial_pause	0.659717	0.340283
1321	a	labial	dorsal	labial_dorsal	0.876300	0.123700
1322	a	labial	coronal	labial_coronal	0.870942	0.129058
1323	a	m	coronal	m_coronal	0.956223	0.043777
1324	a	labial	dorsal	labial_dorsal	0.949857	0.050143
1325	a	dorsal	n	dorsal_n	0.830743	0.169257
1326	a	m	coronal	m_coronal	0.805951	0.194049
1327	a	dorsal	pause	dorsal_pause	0.641901	0.358099
1328	a	coronal	m	coronal_m	0.855804	0.144196
1329	a	dorsal	pause	dorsal_pause	0.327003	0.672997
1330	a	coronal	m	coronal_m	0.836426	0.163574
1331	a	m	dorsal	m_dorsal	0.688753	0.311247
1332	a	labial	pause	labial_pause	0.766982	0.233018
1333	a	labial	coronal	labial_coronal	0.884394	0.115606
1334	a	labial	pause	labial_pause	0.897512	0.102488
1335	a	coronal	dorsal	coronal_dorsal	0.899296	0.100704
1336	a	dorsal	coronal	dorsal_coronal	0.830282	0.169718
1337	a	labial	n	labial_n	0.834077	0.165923
1338	a	coronal	coronal	coronal_coronal	0.913702	0.086298
1339	a	coronal	dorsal	coronal_dorsal	0.868817	0.131183
1340	a	coronal	coronal	coronal_coronal	0.843224	0.156776
1341	a	m	coronal	m_coronal	0.869308	0.130692
1342	a	m	coronal	m_coronal	0.853392	0.146608
1343	a	labial	coronal	labial_coronal	0.208157	0.791843
1344	a	pause	coronal	pause_coronal	0.674415	0.325585
1345	a	n	labial	n_labial	0.710300	0.289700
1346	a	coronal	dorsal	coronal_dorsal	0.924012	0.075988
1347	a	coronal	coronal	coronal_coronal	0.938203	0.061797
1348	a	dorsal	pause	dorsal_pause	0.379641	0.620359
1349	a	coronal	coronal	coronal_coronal	0.877267	0.122733
1350	a	coronal	coronal	coronal_coronal	0.915228	0.084772
1351	a	m	dorsal	m_dorsal	0.883491	0.116509
1352	a	pause	labial	pause_labial	0.483203	0.516797
1353	a	coronal	coronal	coronal_coronal	0.527758	0.472242
1354	a	pause	labial	pause_labial	0.755528	0.244472
1355	a	coronal	pause	coronal_pause	0.340320	0.659680
1356	a	labial	coronal	labial_coronal	0.743512	0.256488
1357	a	coronal	dorsal	coronal_dorsal	0.741977	0.258023
1358	a	coronal	coronal	coronal_coronal	0.917112	0.082888
1359	a	coronal	coronal	coronal_coronal	0.595561	0.404439
1360	a	pause	labial	pause_labial	0.720723	0.279278
1361	a	coronal	pause	coronal_pause	0.539230	0.460770
1362	a	coronal	pause	coronal_pause	0.707941	0.292059
1363	a	labial	m	labial_m	0.805702	0.194298
1364	a	labial	coronal	labial_coronal	0.849004	0.150996
1365	a	coronal	coronal	coronal_coronal	0.692810	0.307190
1366	a	coronal	labial	coronal_labial	0.610043	0.389957
1367	a	labial	dorsal	labial_dorsal	0.635334	0.364666
1368	a	coronal	dorsal	coronal_dorsal	0.774918	0.225082
1369	a	dorsal	coronal	dorsal_coronal	0.651872	0.348128
1370	a	dorsal	coronal	dorsal_coronal	0.607326	0.392674
1371	a	dorsal	pause	dorsal_pause	0.546493	0.453507
1372	a	coronal	dorsal	coronal_dorsal	0.900473	0.099527
1373	a	pause	coronal	pause_coronal	0.861711	0.138289
1374	a	coronal	pause	coronal_pause	0.683348	0.316652
1375	a	coronal	dorsal	coronal_dorsal	0.880767	0.119233
1376	a	coronal	pause	coronal_pause	0.390470	0.609530
1377	a	dorsal	n	dorsal_n	0.560256	0.439744
1378	a	labial	dorsal	labial_dorsal	0.852079	0.147921
1379	a	labial	dorsal	labial_dorsal	0.742292	0.257708
1380	a	dorsal	labial	dorsal_labial	0.135482	0.864518
1381	a	n	coronal	n_coronal	0.919223	0.080777
1382	a	coronal	pause	coronal_pause	0.632263	0.367737
1383	a	pause	labial	pause_labial	0.676072	0.323928
1384	a	coronal	labial	coronal_labial	0.713180	0.286820
1385	a	pause	labial	pause_labial	0.725737	0.274263
1386	a	dorsal	m	dorsal_m	0.835882	0.164118
1387	a	dorsal	labial	dorsal_labial	0.831588	0.168412
1388	a	m	dorsal	m_dorsal	0.570096	0.429904
1389	a	pause	n	pause_n	0.660226	0.339774
1390	a	pause	labial	pause_labial	0.629415	0.370585
1391	a	coronal	dorsal	coronal_dorsal	0.654566	0.345434
1392	a	coronal	coronal	coronal_coronal	0.886044	0.113956
1393	a	labial	coronal	labial_coronal	0.765796	0.234204
1394	a	dorsal	coronal	dorsal_coronal	0.759417	0.240583
1395	a	coronal	coronal	coronal_coronal	0.891825	0.108175
1396	a	labial	dorsal	labial_dorsal	0.921900	0.078100
1397	a	labial	coronal	labial_coronal	0.811128	0.188872
1398	a	coronal	labial	coronal_labial	0.914406	0.085594
1399	a	labial	dorsal	labial_dorsal	0.844576	0.155424
1400	a	coronal	pause	coronal_pause	0.880674	0.119326
1401	a	coronal	pause	coronal_pause	0.786367	0.213633
1402	a	coronal	coronal	coronal_coronal	0.805677	0.194323
1403	a	labial	labial	labial_labial	0.901953	0.098047
1404	a	coronal	labial	coronal_labial	0.777338	0.222662
1405	a	coronal	dorsal	coronal_dorsal	0.878949	0.121051
1406	a	n	coronal	n_coronal	0.818445	0.181555
1407	a	coronal	dorsal	coronal_dorsal	0.934308	0.065692
1408	a	coronal	coronal	coronal_coronal	0.796717	0.203283
1409	a	coronal	labial	coronal_labial	0.915406	0.084594
1410	a	dorsal	m	dorsal_m	0.933983	0.066017
1411	a	coronal	pause	coronal_pause	0.972485	0.027515
1412	a	labial	m	labial_m	0.891593	0.108407
1413	a	labial	dorsal	labial_dorsal	0.921637	0.078363
1414	a	dorsal	labial	dorsal_labial	0.643789	0.356211
1415	a	n	coronal	n_coronal	0.793084	0.206916
1416	a	coronal	dorsal	coronal_dorsal	0.654405	0.345595
1417	a	dorsal	m	dorsal_m	0.781519	0.218481
1418	a	coronal	n	coronal_n	0.825187	0.174813
1419	a	dorsal	coronal	dorsal_coronal	0.905000	0.095000
1420	a	coronal	n	coronal_n	0.934868	0.065132
1421	a	labial	pause	labial_pause	0.814628	0.185372
1422	a	coronal	labial	coronal_labial	0.973584	0.026416
1423	a	labial	pause	labial_pause	0.369777	0.630223
1424	a	labial	pause	labial_pause	0.453796	0.546204
1425	a	coronal	dorsal	coronal_dorsal	0.889863	0.110137
1426	a	labial	coronal	labial_coronal	0.815911	0.184089
1427	a	dorsal	dorsal	dorsal_dorsal	0.884250	0.115750
1428	a	dorsal	labial	dorsal_labial	0.493345	0.506655
1429	a	dorsal	pause	dorsal_pause	0.694792	0.305208
1430	a	m	coronal	m_coronal	0.962713	0.037287
1431	a	dorsal	dorsal	dorsal_dorsal	0.801672	0.198328
1432	a	labial	coronal	labial_coronal	0.859727	0.140273
1433	a	labial	coronal	labial_coronal	0.819946	0.180054
1434	a	labial	pause	labial_pause	0.514164	0.485836
1435	a	coronal	dorsal	coronal_dorsal	0.826325	0.173675
1436	a	coronal	coronal	coronal_coronal	0.510024	0.489976
1437	a	n	labial	n_labial	0.903490	0.096510
1438	a	coronal	labial	coronal_labial	0.843716	0.156284
1439	a	pause	coronal	pause_coronal	0.867860	0.132140
1440	a	dorsal	coronal	dorsal_coronal	0.919162	0.080838
1441	a	coronal	dorsal	coronal_dorsal	0.940202	0.059798
1442	a	coronal	m	coronal_m	0.840349	0.159651
1443	a	dorsal	dorsal	dorsal_dorsal	0.896263	0.103737
1444	a	dorsal	coronal	dorsal_coronal	0.895878	0.104122
1445	a	coronal	coronal	coronal_coronal	0.963921	0.036079
1446	a	dorsal	pause	dorsal_pause	0.538131	0.461869
1447	a	labial	coronal	labial_coronal	0.954665	0.045335
1448	a	labial	dorsal	labial_dorsal	0.954502	0.045498
1449	a	dorsal	coronal	dorsal_coronal	0.939825	0.060175
1450	a	dorsal	pause	dorsal_pause	0.725457	0.274543
1451	a	dorsal	pause	dorsal_pause	0.652682	0.347318
1452	a	pause	coronal	pause_coronal	0.881988	0.118012
1453	a	labial	coronal	labial_coronal	0.849352	0.150648
1454	a	coronal	coronal	coronal_coronal	0.856152	0.143848
1455	a	labial	coronal	labial_coronal	0.911164	0.088836
1456	a	dorsal	coronal	dorsal_coronal	0.936198	0.063802
1457	a	coronal	pause	coronal_pause	0.753887	0.246113
1458	a	dorsal	pause	dorsal_pause	0.742546	0.257454
1459	a	dorsal	coronal	dorsal_coronal	0.777992	0.222008
1460	a	coronal	dorsal	coronal_dorsal	0.944546	0.055454
1461	a	labial	coronal	labial_coronal	0.832861	0.167139
1462	a	coronal	labial	coronal_labial	0.933995	0.066005
1463	a	dorsal	labial	dorsal_labial	0.783721	0.216279
1464	a	dorsal	m	dorsal_m	0.802841	0.197159
1465	a	labial	coronal	labial_coronal	0.713494	0.286506
1466	a	n	n	n_n	0.972226	0.027774
1467	a	coronal	m	coronal_m	0.933085	0.066915
1468	a	coronal	m	coronal_m	0.904274	0.095725
1469	a	coronal	pause	coronal_pause	0.839110	0.160890
1470	a	labial	coronal	labial_coronal	0.934110	0.065890
1471	a	coronal	dorsal	coronal_dorsal	0.909411	0.090589
1472	a	dorsal	pause	dorsal_pause	0.446320	0.553680
1473	a	labial	coronal	labial_coronal	0.739500	0.260500
1474	a	m	coronal	m_coronal	0.966101	0.033899
1475	a	labial	labial	labial_labial	0.631298	0.368702
1476	a	coronal	labial	coronal_labial	0.907478	0.092522
1477	a	coronal	pause	coronal_pause	0.553527	0.446473
1478	a	coronal	n	coronal_n	0.953129	0.046871
1479	a	coronal	dorsal	coronal_dorsal	0.765566	0.234434
1480	a	coronal	coronal	coronal_coronal	0.470460	0.529540
1481	a	dorsal	labial	dorsal_labial	0.638757	0.361243
1482	a	pause	labial	pause_labial	0.863286	0.136714
1483	a	coronal	dorsal	coronal_dorsal	0.863182	0.136818
1484	a	dorsal	coronal	dorsal_coronal	0.938295	0.061705
1485	a	dorsal	coronal	dorsal_coronal	0.652341	0.347659
1486	a	coronal	coronal	coronal_coronal	0.916272	0.083728
1487	a	dorsal	dorsal	dorsal_dorsal	0.722698	0.277302
1488	a	coronal	dorsal	coronal_dorsal	0.326953	0.673047
1489	a	m	coronal	m_coronal	0.959008	0.040992
1490	a	coronal	coronal	coronal_coronal	0.958919	0.041081
1491	a	dorsal	coronal	dorsal_coronal	0.775822	0.224178
1492	a	dorsal	pause	dorsal_pause	0.541835	0.458165
1493	a	labial	labial	labial_labial	0.696047	0.303953
1494	a	dorsal	coronal	dorsal_coronal	0.712831	0.287169
1495	a	coronal	dorsal	coronal_dorsal	0.877156	0.122844
1496	a	labial	pause	labial_pause	0.768933	0.231067
1497	a	coronal	pause	coronal_pause	0.894777	0.105223
1498	a	pause	dorsal	pause_dorsal	0.821842	0.178158
1499	a	coronal	dorsal	coronal_dorsal	0.893615	0.106385
1500	a	labial	pause	labial_pause	0.708614	0.291386
1501	a	labial	dorsal	labial_dorsal	0.708929	0.291071
1502	a	dorsal	coronal	dorsal_coronal	0.585741	0.414259
1503	a	coronal	coronal	coronal_coronal	0.350592	0.649408
1504	a	pause	coronal	pause_coronal	0.722037	0.277963
1505	a	coronal	coronal	coronal_coronal	0.679117	0.320883
1506	a	pause	dorsal	pause_dorsal	0.934536	0.065464
1507	a	dorsal	pause	dorsal_pause	0.488306	0.511694
1508	a	coronal	dorsal	coronal_dorsal	0.889621	0.110379
1509	a	pause	dorsal	pause_dorsal	0.789145	0.210855
1510	a	coronal	pause	coronal_pause	0.415215	0.584785
1511	a	dorsal	pause	dorsal_pause	0.475520	0.524480
1512	a	pause	dorsal	pause_dorsal	0.950240	0.049760
1513	a	coronal	pause	coronal_pause	0.734806	0.265194
1514	a	coronal	coronal	coronal_coronal	0.661215	0.338785
1515	a	pause	dorsal	pause_dorsal	0.616061	0.383939
1516	a	labial	pause	labial_pause	0.826477	0.173523
1517	a	coronal	coronal	coronal_coronal	0.885034	0.114966
1518	a	n	coronal	n_coronal	0.879004	0.120996
1519	a	coronal	coronal	coronal_coronal	0.660266	0.339734
1520	a	n	dorsal	n_dorsal	0.866010	0.133990
1521	a	dorsal	coronal	dorsal_coronal	0.890965	0.109035
1522	a	n	coronal	n_coronal	0.903351	0.096649
1523	a	labial	pause	labial_pause	0.223922	0.776078
1524	a	labial	labial	labial_labial	0.920355	0.079645
1525	a	coronal	m	coronal_m	0.879708	0.120292
1526	a	labial	dorsal	labial_dorsal	0.183457	0.816543
1527	a	dorsal	dorsal	dorsal_dorsal	0.537585	0.462415
1528	a	coronal	coronal	coronal_coronal	0.911283	0.088717
1529	a	labial	coronal	labial_coronal	0.886144	0.113856
1530	a	coronal	pause	coronal_pause	0.823983	0.176017
1531	a	coronal	dorsal	coronal_dorsal	0.915138	0.084862
1532	a	labial	pause	labial_pause	0.510293	0.489707
1533	a	labial	dorsal	labial_dorsal	0.866681	0.133319
1534	a	dorsal	coronal	dorsal_coronal	0.363841	0.636160
1535	a	coronal	dorsal	coronal_dorsal	0.714626	0.285374
1536	a	dorsal	coronal	dorsal_coronal	0.541820	0.458180
1537	a	labial	coronal	labial_coronal	0.940757	0.059243
1538	a	pause	dorsal	pause_dorsal	0.940075	0.059925
1539	a	pause	coronal	pause_coronal	0.952845	0.047155
1540	a	n	labial	n_labial	0.809966	0.190034
1541	a	coronal	pause	coronal_pause	0.940892	0.059108
1542	a	coronal	dorsal	coronal_dorsal	0.572839	0.427161
1543	a	coronal	pause	coronal_pause	0.788035	0.211965
1544	a	labial	labial	labial_labial	0.774945	0.225055
1545	a	dorsal	pause	dorsal_pause	0.794920	0.205080
1546	a	labial	m	labial_m	0.738662	0.261338
