	son	contexte_gauche	contexte_droit	contextes	proba_oral	proba_nasal
1201	a	coronal	labial	coronal_labial	1.000000	0.000000
1202	a	n	dorsal	n_dorsal	1.000000	0.000000
1203	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1204	a	dorsal	labial	dorsal_labial	0.543551	0.456449
1205	a	coronal	coronal	coronal_coronal	0.995675	0.004325
1206	a	coronal	pause	coronal_pause	0.999933	0.000067
1207	a	coronal	pause	coronal_pause	0.998112	0.001888
1208	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1209	a	dorsal	pause	dorsal_pause	0.243861	0.756139
1210	a	dorsal	pause	dorsal_pause	0.999855	0.000145
1211	a	labial	pause	labial_pause	0.038555	0.961445
1212	a	labial	pause	labial_pause	0.377329	0.622671
1213	a	coronal	coronal	coronal_coronal	0.809912	0.190088
1214	a	pause	coronal	pause_coronal	0.999999	0.000001
1215	a	coronal	labial	coronal_labial	0.893540	0.106460
1216	a	dorsal	coronal	dorsal_coronal	0.983032	0.016968
1217	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1218	a	dorsal	pause	dorsal_pause	0.917094	0.082906
1219	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1220	a	labial	coronal	labial_coronal	0.999997	0.000003
1221	a	labial	pause	labial_pause	0.876745	0.123255
1222	a	coronal	pause	coronal_pause	1.000000	0.000000
1223	a	dorsal	pause	dorsal_pause	0.255460	0.744540
1224	a	dorsal	pause	dorsal_pause	0.990405	0.009595
1225	a	dorsal	pause	dorsal_pause	0.895494	0.104506
1226	a	coronal	coronal	coronal_coronal	0.980613	0.019387
1227	a	coronal	dorsal	coronal_dorsal	0.999963	0.000037
1228	a	labial	coronal	labial_coronal	1.000000	0.000000
1229	a	coronal	dorsal	coronal_dorsal	0.973238	0.026762
1230	a	coronal	labial	coronal_labial	0.999160	0.000840
1231	a	m	dorsal	m_dorsal	0.996711	0.003288
1232	a	dorsal	coronal	dorsal_coronal	0.960914	0.039086
1233	a	dorsal	pause	dorsal_pause	0.998895	0.001105
1234	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1235	a	labial	coronal	labial_coronal	0.999976	0.000024
1236	a	coronal	coronal	coronal_coronal	0.999999	0.000001
1237	a	coronal	pause	coronal_pause	0.908481	0.091519
1238	a	m	dorsal	m_dorsal	0.970944	0.029056
1239	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1240	a	labial	m	labial_m	0.999862	0.000138
1241	a	dorsal	labial	dorsal_labial	0.999969	0.000031
1242	a	coronal	pause	coronal_pause	1.000000	0.000000
1243	a	coronal	pause	coronal_pause	1.000000	0.000000
1244	a	coronal	m	coronal_m	1.000000	0.000000
1245	a	labial	pause	labial_pause	0.826986	0.173014
1246	a	dorsal	pause	dorsal_pause	0.661108	0.338892
1247	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1248	a	labial	pause	labial_pause	1.000000	0.000000
1249	a	labial	coronal	labial_coronal	1.000000	0.000000
1250	a	labial	pause	labial_pause	1.000000	0.000000
1251	a	labial	pause	labial_pause	0.981730	0.018270
1252	a	coronal	pause	coronal_pause	0.999182	0.000818
1253	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1254	a	dorsal	coronal	dorsal_coronal	0.999531	0.000469
1255	a	pause	labial	pause_labial	1.000000	0.000000
1256	a	pause	coronal	pause_coronal	1.000000	0.000000
1257	a	coronal	labial	coronal_labial	0.926940	0.073060
1258	a	labial	pause	labial_pause	0.999721	0.000279
1259	a	pause	coronal	pause_coronal	0.999775	0.000225
1260	a	dorsal	pause	dorsal_pause	1.000000	0.000000
1261	a	m	coronal	m_coronal	0.999983	0.000017
1262	a	m	labial	m_labial	1.000000	0.000000
1263	a	labial	coronal	labial_coronal	0.968351	0.031649
1264	a	pause	m	pause_m	0.996359	0.003641
1265	a	labial	m	labial_m	0.999999	0.000001
1266	a	coronal	pause	coronal_pause	0.999875	0.000125
1267	a	m	coronal	m_coronal	0.999977	0.000023
1268	a	dorsal	pause	dorsal_pause	0.945277	0.054723
1269	a	coronal	pause	coronal_pause	1.000000	0.000000
1270	a	m	labial	m_labial	0.995581	0.004419
1271	a	coronal	labial	coronal_labial	0.617635	0.382365
1272	a	coronal	pause	coronal_pause	0.997081	0.002918
1273	a	labial	pause	labial_pause	0.010973	0.989027
1274	a	dorsal	coronal	dorsal_coronal	0.032476	0.967524
1275	a	dorsal	pause	dorsal_pause	0.005788	0.994212
1276	a	coronal	pause	coronal_pause	0.999999	0.000001
1277	a	labial	coronal	labial_coronal	0.999414	0.000586
1278	a	labial	coronal	labial_coronal	0.999693	0.000307
1279	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1280	a	labial	n	labial_n	1.000000	0.000000
1281	a	labial	coronal	labial_coronal	0.999932	0.000068
1282	a	pause	m	pause_m	0.995618	0.004382
1283	a	labial	coronal	labial_coronal	0.999590	0.000410
1284	a	m	coronal	m_coronal	0.999472	0.000528
1285	a	pause	n	pause_n	1.000000	0.000001
1286	a	coronal	pause	coronal_pause	0.026173	0.973827
1287	a	dorsal	m	dorsal_m	0.998662	0.001338
1288	a	dorsal	m	dorsal_m	0.998382	0.001618
1289	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1290	a	coronal	n	coronal_n	1.000000	0.000000
1291	a	coronal	dorsal	coronal_dorsal	0.009037	0.990963
1292	a	coronal	labial	coronal_labial	0.998407	0.001593
1293	a	labial	coronal	labial_coronal	1.000000	0.000000
1294	a	pause	labial	pause_labial	0.665757	0.334243
1295	a	coronal	pause	coronal_pause	1.000000	0.000000
1296	a	coronal	coronal	coronal_coronal	0.999225	0.000775
1297	a	coronal	m	coronal_m	0.741499	0.258501
1298	a	dorsal	dorsal	dorsal_dorsal	1.000000	0.000000
1299	a	m	coronal	m_coronal	1.000000	0.000000
1300	a	coronal	m	coronal_m	0.999923	0.000077
1301	a	pause	coronal	pause_coronal	0.981509	0.018491
1302	a	coronal	pause	coronal_pause	1.000000	0.000000
1303	a	coronal	coronal	coronal_coronal	0.999678	0.000322
1304	a	labial	labial	labial_labial	1.000000	0.000000
1305	a	labial	pause	labial_pause	1.000000	0.000000
1306	a	dorsal	pause	dorsal_pause	0.038270	0.961731
1307	a	pause	labial	pause_labial	1.000000	0.000000
1308	a	dorsal	dorsal	dorsal_dorsal	0.907080	0.092920
1309	a	dorsal	m	dorsal_m	0.999210	0.000790
1310	a	labial	pause	labial_pause	1.000000	0.000000
1311	a	labial	pause	labial_pause	0.999920	0.000080
1312	a	dorsal	labial	dorsal_labial	0.998695	0.001305
1313	a	pause	coronal	pause_coronal	1.000000	0.000000
1314	a	pause	n	pause_n	1.000000	0.000000
1315	a	coronal	labial	coronal_labial	0.999996	0.000004
1316	a	pause	coronal	pause_coronal	0.999974	0.000026
1317	a	dorsal	dorsal	dorsal_dorsal	1.000000	0.000000
1318	a	m	coronal	m_coronal	0.999950	0.000050
1319	a	m	coronal	m_coronal	1.000000	0.000000
1320	a	labial	pause	labial_pause	0.999998	0.000002
1321	a	labial	dorsal	labial_dorsal	0.904854	0.095146
1322	a	labial	coronal	labial_coronal	0.999972	0.000028
1323	a	m	coronal	m_coronal	0.965784	0.034216
1324	a	labial	dorsal	labial_dorsal	0.999998	0.000002
1325	a	dorsal	n	dorsal_n	0.999995	0.000005
1326	a	m	coronal	m_coronal	0.999990	0.000010
1327	a	dorsal	pause	dorsal_pause	0.999982	0.000018
1328	a	coronal	m	coronal_m	0.999996	0.000004
1329	a	dorsal	pause	dorsal_pause	0.999749	0.000251
1330	a	coronal	m	coronal_m	0.999935	0.000065
1331	a	m	dorsal	m_dorsal	0.981339	0.018661
1332	a	labial	pause	labial_pause	1.000000	0.000000
1333	a	labial	coronal	labial_coronal	0.999728	0.000272
1334	a	labial	pause	labial_pause	1.000000	0.000000
1335	a	coronal	dorsal	coronal_dorsal	0.999927	0.000073
1336	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1337	a	labial	n	labial_n	0.999992	0.000008
1338	a	coronal	coronal	coronal_coronal	0.999995	0.000005
1339	a	coronal	dorsal	coronal_dorsal	0.999994	0.000006
1340	a	coronal	coronal	coronal_coronal	0.999981	0.000019
1341	a	m	coronal	m_coronal	0.996796	0.003204
1342	a	m	coronal	m_coronal	0.999992	0.000008
1343	a	labial	coronal	labial_coronal	0.089444	0.910556
1344	a	pause	coronal	pause_coronal	0.998590	0.001410
1345	a	n	labial	n_labial	0.999323	0.000677
1346	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1347	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1348	a	dorsal	pause	dorsal_pause	0.028563	0.971437
1349	a	coronal	coronal	coronal_coronal	0.999994	0.000006
1350	a	coronal	coronal	coronal_coronal	0.999998	0.000002
1351	a	m	dorsal	m_dorsal	0.854506	0.145494
1352	a	pause	labial	pause_labial	0.999999	0.000001
1353	a	coronal	coronal	coronal_coronal	0.000099	0.999901
1354	a	pause	labial	pause_labial	0.037047	0.962953
1355	a	coronal	pause	coronal_pause	0.006770	0.993230
1356	a	labial	coronal	labial_coronal	0.999991	0.000009
1357	a	coronal	dorsal	coronal_dorsal	0.972497	0.027503
1358	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1359	a	coronal	coronal	coronal_coronal	0.432932	0.567068
1360	a	pause	labial	pause_labial	0.998795	0.001205
1361	a	coronal	pause	coronal_pause	0.984428	0.015572
1362	a	coronal	pause	coronal_pause	0.999858	0.000142
1363	a	labial	m	labial_m	1.000000	0.000000
1364	a	labial	coronal	labial_coronal	0.999934	0.000066
1365	a	coronal	coronal	coronal_coronal	0.999996	0.000004
1366	a	coronal	labial	coronal_labial	0.999988	0.000012
1367	a	labial	dorsal	labial_dorsal	0.999626	0.000374
1368	a	coronal	dorsal	coronal_dorsal	0.999996	0.000004
1369	a	dorsal	coronal	dorsal_coronal	0.999992	0.000008
1370	a	dorsal	coronal	dorsal_coronal	0.998783	0.001217
1371	a	dorsal	pause	dorsal_pause	0.999999	0.000001
1372	a	coronal	dorsal	coronal_dorsal	0.986456	0.013544
1373	a	pause	coronal	pause_coronal	0.997412	0.002588
1374	a	coronal	pause	coronal_pause	0.999984	0.000016
1375	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1376	a	coronal	pause	coronal_pause	1.000000	0.000000
1377	a	dorsal	n	dorsal_n	0.983469	0.016531
1378	a	labial	dorsal	labial_dorsal	0.999644	0.000356
1379	a	labial	dorsal	labial_dorsal	0.999981	0.000019
1380	a	dorsal	labial	dorsal_labial	0.998217	0.001783
1381	a	n	coronal	n_coronal	0.999985	0.000015
1382	a	coronal	pause	coronal_pause	0.777251	0.222749
1383	a	pause	labial	pause_labial	0.998925	0.001075
1384	a	coronal	labial	coronal_labial	0.999959	0.000041
1385	a	pause	labial	pause_labial	1.000000	0.000000
1386	a	dorsal	m	dorsal_m	0.577931	0.422069
1387	a	dorsal	labial	dorsal_labial	0.999999	0.000001
1388	a	m	dorsal	m_dorsal	0.995842	0.004158
1389	a	pause	n	pause_n	0.174605	0.825395
1390	a	pause	labial	pause_labial	0.999998	0.000002
1391	a	coronal	dorsal	coronal_dorsal	0.999997	0.000003
1392	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1393	a	labial	coronal	labial_coronal	1.000000	0.000000
1394	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1395	a	coronal	coronal	coronal_coronal	0.995553	0.004447
1396	a	labial	dorsal	labial_dorsal	0.999847	0.000153
1397	a	labial	coronal	labial_coronal	0.999965	0.000035
1398	a	coronal	labial	coronal_labial	1.000000	0.000000
1399	a	labial	dorsal	labial_dorsal	0.999447	0.000553
1400	a	coronal	pause	coronal_pause	1.000000	0.000000
1401	a	coronal	pause	coronal_pause	0.987846	0.012154
1402	a	coronal	coronal	coronal_coronal	0.999895	0.000105
1403	a	labial	labial	labial_labial	0.999999	0.000001
1404	a	coronal	labial	coronal_labial	0.999999	0.000001
1405	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1406	a	n	coronal	n_coronal	1.000000	0.000000
1407	a	coronal	dorsal	coronal_dorsal	0.999945	0.000055
1408	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1409	a	coronal	labial	coronal_labial	1.000000	0.000000
1410	a	dorsal	m	dorsal_m	1.000000	0.000000
1411	a	coronal	pause	coronal_pause	1.000000	0.000000
1412	a	labial	m	labial_m	0.984497	0.015503
1413	a	labial	dorsal	labial_dorsal	0.999998	0.000002
1414	a	dorsal	labial	dorsal_labial	0.999980	0.000020
1415	a	n	coronal	n_coronal	0.999397	0.000603
1416	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1417	a	dorsal	m	dorsal_m	0.969833	0.030167
1418	a	coronal	n	coronal_n	1.000000	0.000000
1419	a	dorsal	coronal	dorsal_coronal	0.996008	0.003992
1420	a	coronal	n	coronal_n	0.999976	0.000024
1421	a	labial	pause	labial_pause	0.999998	0.000002
1422	a	coronal	labial	coronal_labial	1.000000	0.000000
1423	a	labial	pause	labial_pause	0.006200	0.993800
1424	a	labial	pause	labial_pause	0.996984	0.003016
1425	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1426	a	labial	coronal	labial_coronal	0.956274	0.043726
1427	a	dorsal	dorsal	dorsal_dorsal	0.999997	0.000002
1428	a	dorsal	labial	dorsal_labial	1.000000	0.000000
1429	a	dorsal	pause	dorsal_pause	1.000000	0.000000
1430	a	m	coronal	m_coronal	0.999954	0.000046
1431	a	dorsal	dorsal	dorsal_dorsal	0.911395	0.088605
1432	a	labial	coronal	labial_coronal	0.999945	0.000055
1433	a	labial	coronal	labial_coronal	0.999995	0.000005
1434	a	labial	pause	labial_pause	0.999919	0.000081
1435	a	coronal	dorsal	coronal_dorsal	0.999993	0.000007
1436	a	coronal	coronal	coronal_coronal	0.994042	0.005958
1437	a	n	labial	n_labial	0.999387	0.000613
1438	a	coronal	labial	coronal_labial	0.999995	0.000005
1439	a	pause	coronal	pause_coronal	0.781682	0.218318
1440	a	dorsal	coronal	dorsal_coronal	0.821537	0.178463
1441	a	coronal	dorsal	coronal_dorsal	0.999998	0.000002
1442	a	coronal	m	coronal_m	0.990785	0.009215
1443	a	dorsal	dorsal	dorsal_dorsal	0.999952	0.000048
1444	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1445	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1446	a	dorsal	pause	dorsal_pause	0.001189	0.998811
1447	a	labial	coronal	labial_coronal	1.000000	0.000000
1448	a	labial	dorsal	labial_dorsal	0.993351	0.006649
1449	a	dorsal	coronal	dorsal_coronal	0.999997	0.000003
1450	a	dorsal	pause	dorsal_pause	0.996806	0.003194
1451	a	dorsal	pause	dorsal_pause	0.999553	0.000447
1452	a	pause	coronal	pause_coronal	0.999983	0.000017
1453	a	labial	coronal	labial_coronal	1.000000	0.000000
1454	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1455	a	labial	coronal	labial_coronal	1.000000	0.000000
1456	a	dorsal	coronal	dorsal_coronal	0.999995	0.000005
1457	a	coronal	pause	coronal_pause	0.999671	0.000330
1458	a	dorsal	pause	dorsal_pause	0.999993	0.000007
1459	a	dorsal	coronal	dorsal_coronal	0.999998	0.000002
1460	a	coronal	dorsal	coronal_dorsal	0.991263	0.008737
1461	a	labial	coronal	labial_coronal	1.000000	0.000000
1462	a	coronal	labial	coronal_labial	1.000000	0.000000
1463	a	dorsal	labial	dorsal_labial	0.998970	0.001030
1464	a	dorsal	m	dorsal_m	0.974656	0.025344
1465	a	labial	coronal	labial_coronal	0.999869	0.000131
1466	a	n	n	n_n	1.000000	0.000000
1467	a	coronal	m	coronal_m	1.000000	0.000000
1468	a	coronal	m	coronal_m	0.998947	0.001053
1469	a	coronal	pause	coronal_pause	0.999939	0.000061
1470	a	labial	coronal	labial_coronal	1.000000	0.000000
1471	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1472	a	dorsal	pause	dorsal_pause	0.999965	0.000035
1473	a	labial	coronal	labial_coronal	0.986816	0.013184
1474	a	m	coronal	m_coronal	0.995142	0.004859
1475	a	labial	labial	labial_labial	0.770114	0.229886
1476	a	coronal	labial	coronal_labial	1.000000	0.000000
1477	a	coronal	pause	coronal_pause	0.999983	0.000017
1478	a	coronal	n	coronal_n	1.000000	0.000000
1479	a	coronal	dorsal	coronal_dorsal	0.999876	0.000124
1480	a	coronal	coronal	coronal_coronal	0.999999	0.000001
1481	a	dorsal	labial	dorsal_labial	0.998657	0.001343
1482	a	pause	labial	pause_labial	0.639630	0.360370
1483	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1484	a	dorsal	coronal	dorsal_coronal	0.999754	0.000246
1485	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1486	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1487	a	dorsal	dorsal	dorsal_dorsal	0.999650	0.000350
1488	a	coronal	dorsal	coronal_dorsal	0.999985	0.000015
1489	a	m	coronal	m_coronal	0.999999	0.000001
1490	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1491	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1492	a	dorsal	pause	dorsal_pause	0.998994	0.001006
1493	a	labial	labial	labial_labial	1.000000	0.000000
1494	a	dorsal	coronal	dorsal_coronal	0.825384	0.174616
1495	a	coronal	dorsal	coronal_dorsal	0.999980	0.000020
1496	a	labial	pause	labial_pause	0.926325	0.073675
1497	a	coronal	pause	coronal_pause	0.999995	0.000006
1498	a	pause	dorsal	pause_dorsal	0.999888	0.000112
1499	a	coronal	dorsal	coronal_dorsal	0.999991	0.000009
1500	a	labial	pause	labial_pause	0.550697	0.449303
1501	a	labial	dorsal	labial_dorsal	0.862229	0.137771
1502	a	dorsal	coronal	dorsal_coronal	0.381834	0.618166
1503	a	coronal	coronal	coronal_coronal	0.999734	0.000266
1504	a	pause	coronal	pause_coronal	0.999475	0.000525
1505	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1506	a	pause	dorsal	pause_dorsal	0.999980	0.000020
1507	a	dorsal	pause	dorsal_pause	0.246535	0.753465
1508	a	coronal	dorsal	coronal_dorsal	0.999929	0.000071
1509	a	pause	dorsal	pause_dorsal	1.000000	0.000000
1510	a	coronal	pause	coronal_pause	0.991187	0.008813
1511	a	dorsal	pause	dorsal_pause	0.999426	0.000574
1512	a	pause	dorsal	pause_dorsal	1.000000	0.000000
1513	a	coronal	pause	coronal_pause	0.991601	0.008399
1514	a	coronal	coronal	coronal_coronal	0.999999	0.000001
1515	a	pause	dorsal	pause_dorsal	0.999580	0.000420
1516	a	labial	pause	labial_pause	1.000000	0.000000
1517	a	coronal	coronal	coronal_coronal	0.999429	0.000571
1518	a	n	coronal	n_coronal	0.999929	0.000071
1519	a	coronal	coronal	coronal_coronal	0.998624	0.001376
1520	a	n	dorsal	n_dorsal	0.998272	0.001728
1521	a	dorsal	coronal	dorsal_coronal	0.999999	0.000001
1522	a	n	coronal	n_coronal	0.999999	0.000001
1523	a	labial	pause	labial_pause	0.063348	0.936652
1524	a	labial	labial	labial_labial	0.999510	0.000490
1525	a	coronal	m	coronal_m	1.000000	0.000000
1526	a	labial	dorsal	labial_dorsal	0.996058	0.003942
1527	a	dorsal	dorsal	dorsal_dorsal	0.947205	0.052795
1528	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1529	a	labial	coronal	labial_coronal	1.000000	0.000000
1530	a	coronal	pause	coronal_pause	0.999999	0.000001
1531	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1532	a	labial	pause	labial_pause	0.988941	0.011059
1533	a	labial	dorsal	labial_dorsal	0.999896	0.000104
1534	a	dorsal	coronal	dorsal_coronal	0.861629	0.138371
1535	a	coronal	dorsal	coronal_dorsal	0.996112	0.003888
1536	a	dorsal	coronal	dorsal_coronal	0.732382	0.267618
1537	a	labial	coronal	labial_coronal	1.000000	0.000000
1538	a	pause	dorsal	pause_dorsal	1.000000	0.000000
1539	a	pause	coronal	pause_coronal	0.999997	0.000003
1540	a	n	labial	n_labial	1.000000	0.000001
1541	a	coronal	pause	coronal_pause	0.998116	0.001884
1542	a	coronal	dorsal	coronal_dorsal	0.999635	0.000365
1543	a	coronal	pause	coronal_pause	0.999798	0.000202
1544	a	labial	labial	labial_labial	0.999999	0.000001
1545	a	dorsal	pause	dorsal_pause	0.817980	0.182020
1546	a	labial	m	labial_m	0.989872	0.010128
1547	a	coronal	coronal	coronal_coronal	0.999041	0.000959
1548	a	labial	n	labial_n	0.999874	0.000126
1549	a	coronal	labial	coronal_labial	1.000000	0.000000
1550	a	labial	dorsal	labial_dorsal	0.371428	0.628572
1551	a	coronal	coronal	coronal_coronal	0.999974	0.000026
1552	a	dorsal	dorsal	dorsal_dorsal	0.997640	0.002360
1553	a	dorsal	n	dorsal_n	0.999989	0.000011
1554	a	dorsal	coronal	dorsal_coronal	0.999997	0.000003
1555	a	labial	coronal	labial_coronal	0.999526	0.000474
1556	a	coronal	dorsal	coronal_dorsal	0.999599	0.000401
1557	a	coronal	coronal	coronal_coronal	0.999989	0.000011
1558	a	pause	coronal	pause_coronal	0.953057	0.046943
1559	a	labial	m	labial_m	0.995349	0.004651
1560	a	labial	coronal	labial_coronal	1.000000	0.000000
1561	a	labial	coronal	labial_coronal	0.999996	0.000004
1562	a	labial	dorsal	labial_dorsal	0.999988	0.000012
1563	a	pause	pause	pause_pause	1.000000	0.000000
1564	a	labial	coronal	labial_coronal	0.999685	0.000315
1565	a	dorsal	labial	dorsal_labial	0.994851	0.005149
1566	a	dorsal	pause	dorsal_pause	0.999999	0.000001
1567	a	labial	dorsal	labial_dorsal	0.999963	0.000037
1568	a	labial	pause	labial_pause	0.975570	0.024430
1569	a	dorsal	pause	dorsal_pause	0.718029	0.281971
1570	a	labial	coronal	labial_coronal	0.999994	0.000006
1571	a	coronal	labial	coronal_labial	1.000000	0.000000
1572	a	labial	coronal	labial_coronal	1.000000	0.000000
1573	a	coronal	coronal	coronal_coronal	0.972024	0.027976
1574	a	pause	labial	pause_labial	0.221445	0.778555
1575	a	labial	n	labial_n	0.926872	0.073128
1576	a	n	coronal	n_coronal	1.000000	0.000000
1577	a	dorsal	dorsal	dorsal_dorsal	0.994053	0.005947
1578	a	dorsal	coronal	dorsal_coronal	0.999998	0.000002
1579	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1580	a	labial	coronal	labial_coronal	0.999744	0.000256
1581	a	coronal	coronal	coronal_coronal	0.999998	0.000002
1582	a	coronal	pause	coronal_pause	1.000000	0.000000
1583	a	coronal	pause	coronal_pause	1.000000	0.000000
1584	a	m	dorsal	m_dorsal	0.999998	0.000002
1585	a	labial	coronal	labial_coronal	0.999973	0.000027
1586	a	coronal	labial	coronal_labial	0.017382	0.982618
1587	a	labial	coronal	labial_coronal	0.999455	0.000545
1588	a	coronal	m	coronal_m	0.956091	0.043909
1589	a	labial	coronal	labial_coronal	0.999831	0.000169
1590	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1591	a	labial	labial	labial_labial	1.000000	0.000000
1592	a	labial	coronal	labial_coronal	0.999755	0.000245
1593	a	dorsal	dorsal	dorsal_dorsal	1.000000	0.000000
1594	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1595	a	n	pause	n_pause	0.803463	0.196537
1596	a	coronal	labial	coronal_labial	0.999792	0.000208
1597	a	labial	dorsal	labial_dorsal	0.999982	0.000018
1598	a	labial	m	labial_m	0.999986	0.000014
1599	a	coronal	labial	coronal_labial	1.000000	0.000000
1600	a	labial	labial	labial_labial	0.999133	0.000867
1601	a	dorsal	coronal	dorsal_coronal	0.999771	0.000229
1602	a	dorsal	dorsal	dorsal_dorsal	0.998243	0.001757
1603	a	coronal	coronal	coronal_coronal	0.991632	0.008368
1604	a	coronal	m	coronal_m	0.999993	0.000007
1605	a	labial	dorsal	labial_dorsal	0.908911	0.091089
1606	a	dorsal	coronal	dorsal_coronal	0.921466	0.078534
1607	a	labial	dorsal	labial_dorsal	1.000000	0.000000
1608	a	coronal	pause	coronal_pause	0.371212	0.628788
1609	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1610	a	coronal	labial	coronal_labial	0.999746	0.000254
1611	a	labial	coronal	labial_coronal	0.881951	0.118049
1612	a	pause	coronal	pause_coronal	0.886836	0.113164
1613	a	n	coronal	n_coronal	0.999048	0.000952
1614	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1615	a	labial	dorsal	labial_dorsal	1.000000	0.000000
1616	a	dorsal	coronal	dorsal_coronal	0.999981	0.000019
1617	a	pause	labial	pause_labial	0.918909	0.081091
1618	a	m	coronal	m_coronal	0.999853	0.000147
1619	a	labial	coronal	labial_coronal	0.999999	0.000001
1620	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1621	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1622	a	pause	labial	pause_labial	0.999998	0.000002
1623	a	pause	coronal	pause_coronal	0.981387	0.018613
1624	a	pause	labial	pause_labial	0.996120	0.003880
1625	a	labial	dorsal	labial_dorsal	0.995669	0.004331
1626	a	coronal	coronal	coronal_coronal	0.991970	0.008030
1627	a	coronal	dorsal	coronal_dorsal	0.999995	0.000005
1628	a	m	pause	m_pause	1.000000	0.000000
1629	a	dorsal	coronal	dorsal_coronal	1.000000	0.000001
1630	a	pause	labial	pause_labial	0.999302	0.000698
1631	a	coronal	pause	coronal_pause	0.999980	0.000020
1632	a	labial	coronal	labial_coronal	1.000000	0.000000
1633	a	labial	coronal	labial_coronal	0.999999	0.000001
1634	a	pause	labial	pause_labial	1.000000	0.000000
1635	a	coronal	m	coronal_m	0.999997	0.000003
1636	a	labial	dorsal	labial_dorsal	0.775781	0.224219
1637	a	pause	n	pause_n	0.999999	0.000001
1638	a	coronal	m	coronal_m	0.999991	0.000009
1639	a	coronal	pause	coronal_pause	0.999999	0.000001
1640	a	coronal	coronal	coronal_coronal	1.000000	0.000000
1641	a	coronal	pause	coronal_pause	0.999993	0.000007
1642	a	coronal	coronal	coronal_coronal	0.999973	0.000027
1643	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1644	a	coronal	coronal	coronal_coronal	0.999998	0.000002
1645	a	labial	labial	labial_labial	0.999996	0.000004
1646	a	dorsal	dorsal	dorsal_dorsal	0.999905	0.000095
1647	a	dorsal	pause	dorsal_pause	0.832515	0.167485
1648	a	coronal	coronal	coronal_coronal	0.999951	0.000049
1649	a	coronal	labial	coronal_labial	1.000000	0.000000
1650	a	labial	coronal	labial_coronal	0.999993	0.000007
1651	a	coronal	coronal	coronal_coronal	0.999995	0.000005
1652	a	coronal	m	coronal_m	0.999859	0.000141
1653	a	coronal	labial	coronal_labial	0.840625	0.159375
1654	a	coronal	labial	coronal_labial	0.999993	0.000007
1655	a	coronal	pause	coronal_pause	1.000000	0.000000
1656	a	labial	coronal	labial_coronal	1.000000	0.000000
1657	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
1658	a	coronal	dorsal	coronal_dorsal	0.994592	0.005408
1659	a	labial	dorsal	labial_dorsal	1.000000	0.000000
1660	a	coronal	pause	coronal_pause	1.000000	0.000000
1661	a	coronal	coronal	coronal_coronal	0.999999	0.000001
1662	a	dorsal	n	dorsal_n	0.999905	0.000095
1663	a	labial	dorsal	labial_dorsal	1.000000	0.000000
1664	a	dorsal	coronal	dorsal_coronal	1.000000	0.000000
1665	a	dorsal	coronal	dorsal_coronal	0.736676	0.263324
1666	a	dorsal	m	dorsal_m	0.999999	0.000001
1667	a	n	dorsal	n_dorsal	0.999946	0.000054
1668	a	labial	dorsal	labial_dorsal	0.999972	0.000028
1669	a	coronal	pause	coronal_pause	0.999996	0.000004
1670	a	dorsal	pause	dorsal_pause	1.000000	0.000000
